date,P,ETpot
20451218,0.07,0.18
20451219,0.00,0.41
20451220,0.00,0.39
20451221,0.00,0.40
20451222,0.03,0.17
20451223,0.01,0.17
20451224,0.00,0.33
20451225,0.21,0.12
20451226,0.59,0.09
20451227,1.79,0.07
20451228,0.07,0.19
20451229,0.09,0.26
20451230,0.74,0.40
20451231,0.24,0.21
20460101,0.05,0.12
20460102,0.00,0.37
20460103,0.00,0.38
20460104,0.01,0.14
20460105,1.59,0.11
20460106,0.15,0.15
20460107,0.13,0.14
20460108,0.05,0.17
20460109,0.25,0.13
20460110,0.09,0.25
20460111,0.14,0.21
20460112,16.72,0.10
20460113,0.00,0.48
20460114,0.13,0.24
20460115,0.00,0.34
20460116,0.03,0.24
20460117,0.24,0.21
20460118,10.50,0.11
20460119,13.48,0.21
20460120,5.50,0.25
20460121,2.48,0.28
20460122,3.16,0.28
20460123,3.36,0.21
20460124,0.00,0.40
20460125,0.04,0.49
20460126,18.78,0.11
20460127,1.79,0.13
20460128,1.88,0.25
20460129,0.01,0.45
20460130,1.15,0.16
20460131,0.00,0.34
20460201,0.00,0.49
20460202,0.00,0.66
20460203,0.00,0.72
20460204,9.45,0.16
20460205,2.26,0.26
20460206,0.00,0.90
20460207,0.00,0.62
20460208,0.00,0.73
20460209,0.00,0.69
20460210,0.00,0.70
20460211,0.29,0.50
20460212,0.00,0.60
20460213,1.45,0.27
20460214,2.03,0.28
20460215,0.35,0.47
20460216,2.53,0.56
20460217,0.00,0.90
20460218,0.00,0.90
20460219,0.29,0.89
20460220,3.96,0.40
20460221,0.02,0.70
20460222,0.16,0.48
20460223,0.39,0.57
20460224,5.25,0.28
20460225,0.44,0.93
20460226,0.22,0.55
20460227,1.75,1.14
20460228,7.04,0.56
20460301,6.11,0.28
20460302,5.83,0.66
20460303,5.64,0.62
20460304,0.52,0.46
20460305,0.01,0.63
20460306,0.00,1.44
20460307,0.00,1.61
20460308,0.00,1.75
20460309,0.00,1.83
20460310,0.01,1.52
20460311,0.01,0.99
20460312,1.21,0.34
20460313,0.00,1.72
20460314,0.00,1.62
20460315,0.00,1.86
20460316,2.01,1.21
20460317,0.11,1.07
20460318,0.15,1.05
20460319,0.06,1.03
20460320,0.01,1.02
20460321,0.00,2.19
20460322,0.00,2.48
20460323,2.40,0.68
20460324,5.38,0.59
20460325,0.15,1.60
20460326,11.24,0.37
20460327,1.96,0.92
20460328,9.50,0.62
20460329,2.06,0.86
20460330,2.32,0.69
20460331,0.00,2.58
20460401,0.00,2.41
20460402,0.13,1.14
20460403,4.54,1.47
20460404,7.00,1.07
20460405,11.15,1.13
20460406,10.98,1.11
20460407,0.86,2.33
20460408,1.06,1.72
20460409,4.79,1.10
20460410,0.60,1.48
20460411,3.56,1.30
20460412,0.48,1.82
20460413,5.45,1.45
20460414,2.29,1.84
20460415,0.83,0.87
20460416,2.36,1.03
20460417,6.85,0.92
20460418,9.84,1.17
20460419,0.00,2.70
20460420,0.08,1.57
20460421,0.14,1.60
20460422,0.01,3.81
20460423,12.20,2.14
20460424,0.05,2.40
20460425,0.11,1.43
20460426,0.00,3.58
20460427,8.93,1.44
20460428,0.00,2.43
20460429,0.00,3.57
20460430,0.01,3.63
20460501,0.00,4.27
20460502,0.00,4.56
20460503,0.00,4.67
20460504,0.00,4.74
20460505,8.03,3.98
20460506,0.04,1.55
20460507,0.85,1.28
20460508,1.11,2.45
20460509,0.23,3.02
20460510,6.02,1.02
20460511,7.77,1.33
20460512,0.56,2.34
20460513,10.61,0.71
20460514,0.66,1.35
20460515,0.06,1.55
20460516,0.02,2.19
20460517,5.73,2.57
20460518,0.00,3.42
20460519,0.00,4.69
20460520,0.00,4.81
20460521,0.00,4.95
20460522,0.00,4.78
20460523,0.00,4.94
20460524,0.00,5.22
20460525,0.46,5.41
20460526,0.05,2.11
20460527,18.21,2.93
20460528,0.63,1.59
20460529,1.97,1.13
20460530,1.43,2.54
20460531,0.01,2.91
20460601,28.77,1.14
20460602,0.53,2.79
20460603,10.43,3.31
20460604,0.64,2.76
20460605,0.37,2.41
20460606,0.00,2.80
20460607,0.00,3.61
20460608,0.00,4.74
20460609,22.81,1.11
20460610,1.46,1.53
20460611,2.73,3.26
20460612,0.52,1.59
20460613,0.00,3.27
20460614,4.92,3.93
20460615,5.18,1.12
20460616,0.04,1.89
20460617,0.00,4.82
20460618,0.00,3.63
20460619,0.02,4.84
20460620,0.00,4.69
20460621,0.06,4.12
20460622,0.00,5.57
20460623,0.00,5.60
20460624,4.44,2.33
20460625,4.10,2.26
20460626,0.97,1.42
20460627,0.14,2.80
20460628,0.01,1.98
20460629,0.00,2.01
20460630,0.01,3.57
20460701,1.26,1.93
20460702,3.61,2.05
20460703,0.00,4.69
20460704,0.00,4.21
20460705,0.00,5.17
20460706,0.00,4.95
20460707,12.66,3.72
20460708,0.00,4.53
20460709,0.00,2.93
20460710,0.04,3.79
20460711,0.01,4.10
20460712,0.00,5.21
20460713,3.18,4.24
20460714,0.00,5.32
20460715,0.00,5.30
20460716,16.27,4.13
20460717,0.26,2.89
20460718,0.00,4.23
20460719,0.00,3.87
20460720,13.33,1.37
20460721,0.03,1.93
20460722,2.47,1.82
20460723,0.33,1.76
20460724,4.54,4.05
20460725,2.31,1.86
20460726,1.94,2.24
20460727,0.00,4.62
20460728,0.00,4.91
20460729,0.00,4.96
20460730,0.00,4.96
20460731,0.00,4.18
20460801,0.88,5.17
20460802,0.23,4.21
20460803,0.00,3.95
20460804,0.00,4.94
20460805,0.00,4.94
20460806,0.00,5.19
20460807,0.00,5.30
20460808,0.00,5.34
20460809,0.00,5.09
20460810,0.00,4.82
20460811,1.56,4.79
20460812,0.59,4.95
20460813,13.61,3.57
20460814,19.12,1.46
20460815,0.00,3.03
20460816,0.00,4.01
20460817,0.00,4.51
20460818,0.00,4.62
20460819,0.08,3.34
20460820,7.05,3.16
20460821,3.82,2.40
20460822,15.51,3.17
20460823,0.21,2.52
20460824,4.90,2.31
20460825,0.71,1.84
20460826,0.52,1.74
20460827,0.01,1.86
20460828,0.02,3.17
20460829,0.04,3.69
20460830,1.44,1.59
20460831,0.00,2.74
20460901,0.13,2.31
20460902,0.09,2.25
20460903,0.00,2.67
20460904,0.00,3.35
20460905,0.01,2.16
20460906,0.00,3.21
20460907,0.00,3.15
20460908,0.04,2.87
20460909,0.00,3.36
20460910,0.00,3.40
20460911,0.00,2.02
20460912,0.08,2.67
20460913,8.18,1.73
20460914,1.56,1.59
20460915,0.08,1.35
20460916,0.01,2.59
20460917,0.17,1.63
20460918,0.01,2.75
20460919,0.47,1.68
20460920,0.23,2.26
20460921,0.01,2.75
20460922,0.04,2.19
20460923,1.28,2.71
20460924,0.11,1.93
20460925,2.29,1.06
20460926,1.78,1.04
20460927,0.01,2.17
20460928,1.55,1.03
20460929,0.00,1.76
20460930,0.00,2.16
20461001,2.97,0.42
20461002,0.00,1.99
20461003,0.00,2.16
20461004,0.00,2.10
20461005,9.02,2.12
20461006,6.61,1.09
20461007,8.31,1.14
20461008,1.44,0.82
20461009,0.42,0.84
20461010,0.11,0.70
20461011,0.75,0.50
20461012,0.35,0.69
20461013,0.00,1.79
20461014,0.05,1.58
20461015,6.98,0.90
20461016,8.15,0.75
20461017,0.73,0.87
20461018,5.16,0.79
20461019,0.28,1.31
20461020,2.41,0.40
20461021,15.11,0.48
20461022,2.80,0.42
20461023,0.24,0.43
20461024,0.08,1.15
20461025,5.31,0.77
20461026,45.66,0.19
20461027,8.79,0.29
20461028,8.40,0.38
20461029,2.11,0.86
20461030,2.32,0.73
20461031,3.24,0.19
20461101,0.00,1.13
20461102,0.00,1.07
20461103,0.00,1.01
20461104,0.00,0.93
20461105,0.31,0.43
20461106,1.54,0.48
20461107,0.00,0.78
20461108,0.00,0.82
20461109,0.00,0.80
20461110,0.04,0.45
20461111,1.59,0.15
20461112,0.00,0.74
20461113,0.00,0.72
20461114,0.23,0.73
20461115,0.00,0.49
20461116,0.00,0.80
20461117,0.00,0.78
20461118,1.06,0.34
20461119,6.81,0.40
20461120,0.05,0.47
20461121,0.05,0.35
20461122,1.35,0.62
20461123,0.33,0.61
20461124,0.24,0.26
20461125,1.14,0.36
20461126,9.56,0.13
20461127,0.02,0.35
20461128,1.60,0.26
20461129,3.67,0.27
20461130,3.30,0.28
20461201,14.13,0.08
20461202,3.93,0.28
20461203,1.90,0.27
20461204,5.87,0.15
20461205,4.54,0.22
20461206,0.01,0.54
20461207,0.34,0.17
20461208,3.60,0.43
20461209,3.35,0.50
20461210,9.89,0.08
20461211,4.58,0.09
20461212,2.51,0.21
20461213,0.00,0.42
20461214,0.04,0.27
20461215,8.65,0.28
20461216,0.84,0.26
20461217,1.07,0.11
20461218,0.43,0.13
20461219,1.80,0.17
20461220,0.00,0.51
20461221,0.15,0.18
20461222,2.83,0.10
20461223,3.08,0.12
20461224,0.01,0.42
20461225,0.01,0.42
20461226,4.41,0.11
20461227,1.59,0.39
20461228,14.64,0.37
20461229,0.21,0.36
20461230,0.32,0.25
20461231,1.20,0.16
20470101,4.60,0.14
20470102,1.41,0.25
20470103,0.00,0.40
20470104,0.24,0.24
20470105,0.71,0.18
20470106,0.02,0.23
20470107,0.21,0.15
20470108,0.08,0.17
20470109,0.02,0.19
20470110,0.00,0.41
20470111,0.00,0.46
20470112,0.00,0.48
20470113,0.00,0.40
20470114,0.61,0.44
20470115,2.90,0.24
20470116,3.41,0.25
20470117,4.71,0.38
20470118,17.72,0.19
20470119,11.50,0.13
20470120,7.68,0.12
20470121,2.35,0.14
20470122,3.30,0.16
20470123,12.84,0.18
20470124,4.30,0.32
20470125,0.00,0.84
20470126,5.40,0.59
20470127,0.39,0.34
20470128,0.00,0.64
20470129,0.00,0.91
20470130,6.19,0.20
20470131,1.27,0.35
20470201,0.38,0.27
20470202,1.90,0.43
20470203,0.00,0.75
20470204,0.00,0.42
20470205,0.38,0.16
20470206,0.00,0.26
20470207,0.00,0.58
20470208,2.78,0.42
20470209,2.85,0.15
20470210,9.69,0.21
20470211,3.38,0.55
20470212,0.05,0.79
20470213,1.23,0.56
20470214,0.03,0.92
20470215,2.61,0.52
20470216,0.94,0.42
20470217,4.25,0.43
20470218,0.03,0.56
20470219,0.90,0.81
20470220,10.32,0.20
20470221,0.00,1.02
20470222,0.00,0.95
20470223,2.15,0.39
20470224,1.64,0.28
20470225,0.08,0.29
20470226,0.27,0.27
20470227,0.06,0.42
20470228,0.03,0.29
20470301,0.67,1.02
20470302,0.24,0.69
20470303,6.62,0.32
20470304,0.10,0.75
20470305,0.73,0.31
20470306,1.46,0.65
20470307,9.43,0.45
20470308,0.62,0.79
20470309,0.05,0.97
20470310,0.00,1.12
20470311,0.00,1.82
20470312,4.56,0.33
20470313,2.50,0.85
20470314,0.30,1.23
20470315,0.00,1.96
20470316,0.18,2.45
20470317,0.62,0.94
20470318,0.54,1.53
20470319,0.01,0.93
20470320,0.00,1.24
20470321,0.96,0.49
20470322,0.01,0.93
20470323,1.28,0.89
20470324,0.01,1.40
20470325,0.00,2.10
20470326,0.00,2.61
20470327,0.01,1.38
20470328,0.02,1.79
20470329,0.00,2.70
20470330,0.00,2.64
20470331,0.00,2.82
20470401,0.00,2.68
20470402,0.00,2.70
20470403,0.00,2.56
20470404,0.00,1.52
20470405,0.00,2.09
20470406,0.00,2.20
20470407,0.03,2.18
20470408,0.00,2.18
20470409,0.01,1.56
20470410,0.03,1.36
20470411,0.39,1.19
20470412,0.41,1.49
20470413,0.03,1.69
20470414,0.21,1.42
20470415,0.00,1.86
20470416,0.07,1.46
20470417,1.50,1.05
20470418,0.04,1.29
20470419,1.62,0.73
20470420,0.09,1.05
20470421,0.00,1.96
20470422,0.00,3.28
20470423,0.00,3.76
20470424,0.00,3.96
20470425,0.00,3.39
20470426,7.33,2.36
20470427,0.25,1.84
20470428,3.19,1.48
20470429,7.83,1.33
20470430,0.94,2.21
20470501,1.95,1.67
20470502,19.60,0.69
20470503,0.91,1.81
20470504,1.26,0.87
20470505,1.48,2.64
20470506,0.00,2.58
20470507,0.10,1.81
20470508,0.14,3.28
20470509,5.44,2.55
20470510,1.46,2.27
20470511,0.44,3.34
20470512,8.82,3.18
20470513,3.37,1.25
20470514,0.03,1.92
20470515,0.00,3.66
20470516,3.91,1.19
20470517,0.00,3.28
20470518,2.04,1.08
20470519,0.54,1.66
20470520,0.56,3.29
20470521,11.30,1.99
20470522,0.01,4.85
20470523,9.41,3.25
20470524,0.22,3.36
20470525,0.06,1.92
20470526,0.08,2.57
20470527,0.00,2.28
20470528,0.00,3.16
20470529,0.14,1.56
20470530,0.00,4.49
20470531,5.61,3.99
20470601,8.62,2.26
20470602,0.00,4.97
20470603,0.00,5.16
20470604,0.00,5.32
20470605,0.00,5.15
20470606,0.00,4.95
20470607,0.00,5.21
20470608,0.00,5.45
20470609,4.72,4.20
20470610,0.00,4.28
20470611,0.00,5.36
20470612,0.00,4.13
20470613,0.03,4.35
20470614,4.86,3.44
20470615,0.68,3.50
20470616,0.08,2.35
20470617,0.95,1.94
20470618,4.32,2.70
20470619,1.64,1.55
20470620,14.81,1.20
20470621,1.25,1.52
20470622,0.10,3.60
20470623,0.97,3.84
20470624,1.91,4.39
20470625,0.85,4.90
20470626,7.43,4.71
20470627,0.00,4.55
20470628,0.00,4.12
20470629,0.30,4.32
20470630,0.00,4.82
20470701,0.00,4.36
20470702,0.00,4.90
20470703,0.00,4.13
20470704,0.00,4.98
20470705,0.00,5.57
20470706,0.00,5.05
20470707,0.00,2.56
20470708,0.00,5.42
20470709,0.00,5.57
20470710,0.00,5.64
20470711,0.00,5.35
20470712,2.81,3.91
20470713,18.38,2.39
20470714,6.36,3.06
20470715,0.52,4.36
20470716,0.00,4.64
20470717,0.00,5.19
20470718,0.00,5.35
20470719,0.01,4.33
20470720,10.22,1.51
20470721,0.04,4.36
20470722,0.00,4.49
20470723,0.01,2.39
20470724,0.00,3.48
20470725,0.00,4.38
20470726,0.00,4.83
20470727,0.00,5.08
20470728,0.00,5.27
20470729,0.00,5.21
20470730,0.00,5.24
20470731,2.26,4.74
20470801,4.17,4.50
20470802,10.60,2.23
20470803,0.00,4.92
20470804,0.00,4.97
20470805,0.00,4.69
20470806,0.00,4.92
20470807,0.00,4.91
20470808,0.00,5.18
20470809,0.63,4.96
20470810,1.54,4.19
20470811,0.01,3.80
20470812,1.62,3.41
20470813,1.32,2.22
20470814,0.00,4.59
20470815,0.00,4.88
20470816,3.68,3.56
20470817,0.50,2.93
20470818,1.39,2.29
20470819,0.04,1.87
20470820,0.00,3.00
20470821,0.00,4.06
20470822,0.00,4.32
20470823,0.00,3.90
20470824,1.00,1.91
20470825,1.16,1.89
20470826,4.04,1.50
20470827,0.04,1.50
20470828,0.00,3.86
20470829,0.00,4.10
20470830,0.00,4.14
20470831,2.72,1.48
20470901,0.00,3.66
20470902,0.45,1.90
20470903,0.02,1.47
20470904,0.00,3.42
20470905,0.12,2.92
20470906,0.84,2.02
20470907,0.19,2.26
20470908,1.76,1.35
20470909,1.78,2.12
20470910,0.07,2.00
20470911,11.22,0.65
20470912,0.18,1.73
20470913,0.12,1.66
20470914,0.02,2.02
20470915,0.01,2.91
20470916,0.00,2.98
20470917,0.00,2.95
20470918,0.00,2.88
20470919,0.12,2.40
20470920,0.00,2.79
20470921,0.10,2.12
20470922,0.26,1.86
20470923,0.60,0.93
20470924,0.08,1.66
20470925,0.00,2.31
20470926,0.03,1.12
20470927,0.01,2.18
20470928,0.00,2.35
20470929,0.00,2.37
20470930,0.00,2.38
20471001,0.00,2.55
20471002,0.00,2.46
20471003,0.00,2.48
20471004,0.00,2.36
20471005,0.00,2.33
20471006,0.00,2.22
20471007,1.12,1.82
20471008,6.97,0.31
20471009,0.00,1.84
20471010,0.00,1.84
20471011,0.00,1.87
20471012,0.00,1.88
20471013,0.00,1.81
20471014,0.00,1.78
20471015,0.00,1.75
20471016,0.00,1.71
20471017,0.00,1.66
20471018,0.00,1.63
20471019,0.00,1.62
20471020,0.00,1.51
20471021,0.00,1.52
20471022,0.00,1.50
20471023,0.00,1.45
20471024,0.00,1.46
20471025,0.00,1.38
20471026,1.27,1.34
20471027,10.66,0.60
20471028,0.51,0.83
20471029,0.16,0.40
20471030,0.01,0.89
20471031,0.00,0.92
20471101,0.00,0.72
20471102,0.00,0.73
20471103,0.00,0.54
20471104,0.03,0.31
20471105,0.00,0.89
20471106,0.00,0.85
20471107,0.00,0.82
20471108,0.00,0.78
20471109,0.00,0.82
20471110,11.95,0.19
20471111,3.38,0.34
20471112,0.99,0.45
20471113,6.40,0.48
20471114,15.78,0.28
20471115,3.87,0.29
20471116,1.23,0.44
20471117,0.15,0.52
20471118,0.00,0.64
20471119,1.46,0.15
20471120,2.96,0.15
20471121,0.15,0.20
20471122,0.01,0.34
20471123,1.01,0.61
20471124,0.12,0.36
20471125,10.22,0.29
20471126,9.36,0.30
20471127,2.28,0.28
20471128,3.41,0.26
20471129,6.90,0.15
20471130,4.22,0.31
20471201,2.86,0.40
20471202,3.31,0.40
20471203,1.98,0.54
20471204,6.12,0.15
20471205,0.41,0.41
20471206,9.90,0.34
20471207,4.58,0.21
20471208,0.01,0.44
20471209,0.02,0.34
20471210,0.13,0.17
20471211,0.00,0.32
20471212,4.25,0.17
20471213,2.75,0.24
20471214,0.85,0.17
20471215,2.55,0.22
20471216,4.73,0.08
20471217,7.11,0.15
20471218,4.26,0.10
20471219,1.26,0.22
20471220,0.30,0.29
20471221,1.11,0.29
20471222,4.52,0.09
20471223,3.52,0.16
20471224,0.61,0.20
20471225,1.68,0.23
20471226,3.95,0.15
20471227,2.06,0.30
20471228,0.16,0.16
20471229,0.00,0.30
20471230,0.98,0.12
20471231,0.26,0.13
20480101,4.24,0.27
20480102,3.21,0.33
20480103,2.99,0.16
20480104,3.46,0.17
20480105,9.61,0.18
20480106,6.77,0.22
20480107,2.79,0.21
20480108,1.21,0.26
20480109,0.09,0.23
20480110,0.62,0.29
20480111,0.52,0.16
20480112,0.00,0.50
20480113,0.00,0.53
20480114,3.25,0.21
20480115,14.18,0.37
20480116,16.12,0.29
20480117,4.23,0.20
20480118,2.46,0.24
20480119,3.17,0.17
20480120,0.14,0.40
20480121,3.16,0.20
20480122,0.18,0.25
20480123,3.36,0.36
20480124,4.37,0.43
20480125,3.36,0.37
20480126,4.49,0.31
20480127,12.86,0.11
20480128,9.84,0.13
20480129,5.01,0.28
20480130,20.25,0.21
20480131,0.42,0.26
20480201,4.21,0.61
20480202,0.01,0.26
20480203,0.00,0.82
20480204,4.42,0.25
20480205,0.00,0.60
20480206,0.00,0.41
20480207,1.79,0.22
20480208,0.00,0.38
20480209,0.00,0.72
20480210,0.00,0.74
20480211,0.00,0.83
20480212,0.00,0.39
20480213,0.00,1.12
20480214,0.00,1.18
20480215,0.00,1.21
20480216,0.00,1.17
20480217,0.00,1.21
20480218,1.30,1.26
20480219,16.60,0.20
20480220,6.13,0.61
20480221,3.17,0.49
20480222,1.57,0.45
20480223,1.52,0.62
20480224,2.16,0.55
20480225,3.10,0.25
20480226,4.24,0.45
20480227,4.35,0.61
20480228,0.00,1.06
20480229,0.01,0.84
20480301,0.00,1.22
20480302,0.00,1.37
20480303,0.14,1.30
20480304,0.00,1.01
20480305,0.16,0.65
20480306,0.82,0.87
20480307,0.05,0.65
20480308,3.38,0.34
20480309,1.47,0.28
20480310,0.05,1.29
20480311,3.00,0.34
20480312,1.04,0.57
20480313,1.53,0.61
20480314,0.02,0.82
20480315,0.00,1.61
20480316,1.44,0.87
20480317,0.00,2.19
20480318,0.08,1.56
20480319,0.00,2.27
20480320,0.00,2.35
20480321,3.90,0.57
20480322,1.50,1.86
20480323,3.62,1.56
20480324,0.00,1.34
20480325,1.90,0.37
20480326,4.35,0.54
20480327,1.65,1.92
20480328,2.18,0.96
20480329,10.75,1.03
20480330,0.96,0.72
20480331,11.31,1.14
20480401,2.89,1.15
20480402,1.55,0.64
20480403,8.55,0.43
20480404,0.04,0.81
20480405,0.00,2.04
20480406,0.00,2.12
20480407,0.00,2.50
20480408,1.83,2.99
20480409,0.00,3.21
20480410,0.38,2.31
20480411,0.00,2.34
20480412,0.70,3.11
20480413,0.30,1.64
20480414,0.00,3.25
20480415,0.00,3.85
20480416,0.00,3.84
20480417,0.00,3.86
20480418,0.00,3.81
20480419,0.30,1.03
20480420,0.02,1.85
20480421,0.65,1.30
20480422,1.63,1.84
20480423,0.00,2.04
20480424,3.53,2.14
20480425,0.01,1.99
20480426,1.00,1.59
20480427,0.00,2.24
20480428,2.12,2.42
20480429,4.99,1.49
20480430,0.00,1.99
20480501,0.00,1.74
20480502,0.00,3.34
20480503,0.00,4.07
20480504,0.00,4.44
20480505,0.00,4.30
20480506,0.00,4.54
20480507,0.00,4.69
20480508,0.00,4.52
20480509,0.00,4.56
20480510,0.00,4.64
20480511,0.00,4.82
20480512,0.03,2.80
20480513,0.00,4.21
20480514,0.00,3.14
20480515,0.00,4.71
20480516,0.25,4.00
20480517,0.01,4.23
20480518,0.00,3.96
20480519,0.00,4.77
20480520,0.00,3.21
20480521,0.00,4.87
20480522,0.01,3.14
20480523,0.00,4.26
20480524,1.82,1.19
20480525,0.02,3.08
20480526,0.00,5.00
20480527,0.00,4.78
20480528,1.36,1.62
20480529,0.15,1.79
20480530,0.00,4.06
20480531,0.00,3.38
20480601,0.00,4.13
20480602,14.53,0.65
20480603,5.08,1.73
20480604,2.89,2.16
20480605,0.86,2.13
20480606,0.00,5.28
20480607,0.00,5.66
20480608,0.00,5.10
20480609,0.00,4.72
20480610,0.00,5.87
20480611,0.00,5.81
20480612,0.00,5.61
20480613,0.00,5.83
20480614,0.00,5.41
20480615,0.00,5.16
20480616,0.00,5.62
20480617,0.00,5.94
20480618,0.00,5.95
20480619,0.00,5.99
20480620,0.00,5.96
20480621,0.79,5.65
20480622,0.00,5.67
20480623,0.00,5.94
20480624,0.20,5.86
20480625,0.29,5.65
20480626,0.00,3.53
20480627,0.00,3.31
20480628,0.00,3.56
20480629,0.00,5.19
20480630,0.00,5.87
20480701,0.00,6.18
20480702,0.33,4.82
20480703,2.16,2.19
20480704,3.56,2.00
20480705,0.01,1.97
20480706,0.00,5.30
20480707,0.04,5.11
20480708,0.36,3.93
20480709,0.00,4.86
20480710,4.46,3.47
20480711,0.63,1.56
20480712,0.00,3.62
20480713,1.74,4.73
20480714,0.01,3.54
20480715,0.01,2.30
20480716,0.00,3.76
20480717,5.99,2.57
20480718,3.30,2.41
20480719,0.00,3.91
20480720,17.69,3.63
20480721,6.41,3.04
20480722,7.72,2.82
20480723,19.46,3.20
20480724,13.97,2.80
20480725,11.09,2.39
20480726,31.10,2.85
20480727,0.30,1.53
20480728,0.00,4.06
20480729,1.99,2.46
20480730,9.38,3.87
20480731,16.71,1.95
20480801,12.70,0.86
20480802,2.40,2.54
20480803,18.50,1.28
20480804,1.45,2.88
20480805,0.00,3.19
20480806,0.00,4.48
20480807,0.00,4.77
20480808,0.00,4.87
20480809,2.34,4.70
20480810,2.64,3.96
20480811,0.53,1.78
20480812,1.59,3.25
20480813,5.94,0.79
20480814,0.45,1.66
20480815,3.33,2.25
20480816,0.71,1.86
20480817,0.78,2.34
20480818,0.04,2.58
20480819,0.15,3.22
20480820,0.00,3.46
20480821,0.91,2.76
20480822,18.86,1.84
20480823,0.21,2.79
20480824,0.44,3.82
20480825,0.00,3.59
20480826,39.89,0.80
20480827,6.08,2.18
20480828,15.96,0.79
20480829,1.19,1.42
20480830,1.44,2.20
20480831,2.45,1.24
20480901,0.24,1.83
20480902,0.09,1.50
20480903,0.12,2.15
20480904,0.18,1.70
20480905,0.10,1.37
20480906,0.04,2.66
20480907,0.00,3.21
20480908,0.05,2.32
20480909,0.01,3.03
20480910,3.29,1.88
20480911,6.95,0.61
20480912,0.17,1.60
20480913,0.24,1.56
20480914,0.04,1.33
20480915,0.01,1.11
20480916,0.06,1.74
20480917,0.55,0.78
20480918,0.24,1.28
20480919,0.00,2.66
20480920,0.00,2.60
20480921,0.01,2.51
20480922,0.02,1.19
20480923,0.01,1.96
20480924,4.50,0.87
20480925,0.25,1.10
20480926,17.56,0.25
20480927,0.49,1.82
20480928,0.07,1.33
20480929,0.52,2.43
20480930,7.37,1.51
20481001,0.16,1.32
20481002,0.01,1.71
20481003,0.00,2.02
20481004,1.16,0.65
20481005,0.47,1.79
20481006,5.49,0.60
20481007,2.31,1.32
20481008,5.64,0.77
20481009,1.40,0.55
20481010,8.84,0.44
20481011,1.99,0.95
20481012,5.59,1.10
20481013,2.04,0.86
20481014,4.16,0.34
20481015,0.61,0.64
20481016,2.26,0.48
20481017,1.00,0.35
20481018,4.59,0.52
20481019,1.86,0.37
20481020,2.26,0.32
20481021,3.37,0.64
20481022,0.05,1.16
20481023,1.24,0.33
20481024,0.04,0.38
20481025,1.42,1.09
20481026,0.01,1.28
20481027,0.00,1.01
20481028,0.29,0.87
20481029,0.00,0.80
20481030,0.01,1.02
20481031,0.14,0.47
20481101,0.04,0.44
20481102,0.01,0.61
20481103,0.00,1.01
20481104,0.07,0.63
20481105,0.02,0.75
20481106,0.12,0.85
20481107,4.67,0.13
20481108,1.71,0.36
20481109,0.00,0.35
20481110,0.01,0.69
20481111,0.44,0.29
20481112,0.74,0.21
20481113,0.17,0.36
20481114,0.02,0.69
20481115,0.06,0.72
20481116,0.97,0.33
20481117,3.58,0.71
20481118,1.08,0.33
20481119,10.20,0.39
20481120,1.12,0.29
20481121,8.29,0.32
20481122,0.40,0.34
20481123,11.50,0.11
20481124,7.29,0.42
20481125,0.61,0.31
20481126,1.25,0.26
20481127,0.78,0.24
20481128,8.74,0.33
20481129,0.21,0.23
20481130,4.67,0.21
