date,P,ETpot
20390311,0.00,1.48
20390312,1.65,1.28
20390313,0.39,0.84
20390314,9.57,0.99
20390315,3.92,0.71
20390316,5.53,1.12
20390317,1.18,1.32
20390318,5.98,1.06
20390319,0.03,0.98
20390320,0.08,1.17
20390321,2.20,0.72
20390322,0.07,2.08
20390323,0.17,1.98
20390324,0.07,0.58
20390325,0.08,2.51
20390326,3.01,1.15
20390327,0.01,1.44
20390328,4.21,1.67
20390329,6.17,1.66
20390330,0.00,1.62
20390331,0.00,2.97
20390401,0.08,1.86
20390402,0.01,2.99
20390403,1.30,1.20
20390404,6.07,0.75
20390405,0.31,1.32
20390406,0.52,1.01
20390407,0.08,1.13
20390408,0.05,1.46
20390409,0.01,1.57
20390410,0.15,1.17
20390411,0.00,3.47
20390412,0.00,3.70
20390413,0.00,3.86
20390414,0.02,3.68
20390415,0.00,3.47
20390416,0.00,3.59
20390417,0.00,3.57
20390418,0.00,3.48
20390419,1.25,3.54
20390420,2.25,1.78
20390421,6.62,1.46
20390422,0.00,3.70
20390423,0.03,3.37
20390424,5.12,2.20
20390425,0.03,2.97
20390426,0.01,1.35
20390427,2.66,2.31
20390428,6.30,1.49
20390429,0.46,1.10
20390430,0.00,2.19
20390501,0.00,3.80
20390502,0.00,3.49
20390503,0.35,2.15
20390504,0.04,3.68
20390505,0.00,4.69
20390506,0.05,4.61
20390507,0.20,4.59
20390508,3.76,4.70
20390509,0.02,4.74
20390510,0.00,4.75
20390511,0.00,4.97
20390512,0.00,4.91
20390513,0.00,4.84
20390514,0.00,4.58
20390515,0.00,4.28
20390516,0.00,3.89
20390517,0.00,2.35
20390518,0.01,4.49
20390519,0.00,4.55
20390520,0.00,4.91
20390521,0.00,5.11
20390522,0.00,3.22
20390523,4.29,2.89
20390524,2.76,1.83
20390525,1.07,5.11
20390526,2.89,1.83
20390527,0.00,5.12
20390528,0.00,5.51
20390529,0.00,5.69
20390530,2.41,5.34
20390531,3.58,4.35
20390601,3.75,3.80
20390602,5.23,3.88
20390603,15.58,1.03
20390604,0.02,1.94
20390605,0.04,2.29
20390606,0.14,2.90
20390607,12.66,1.68
20390608,0.09,2.82
20390609,0.75,1.39
20390610,0.78,4.01
20390611,3.06,2.41
20390612,0.44,2.23
20390613,3.15,2.42
20390614,1.31,1.84
20390615,11.42,2.49
20390616,11.51,2.94
20390617,0.01,3.52
20390618,0.00,5.49
20390619,1.72,3.96
20390620,0.02,3.52
20390621,10.09,3.07
20390622,4.73,1.53
20390623,0.45,2.68
20390624,3.67,1.75
20390625,0.01,2.94
20390626,0.00,3.25
20390627,0.00,4.76
20390628,0.42,3.27
20390629,0.10,2.37
20390630,0.03,2.10
20390701,0.20,2.63
20390702,0.02,3.18
20390703,3.01,1.40
20390704,0.04,3.00
20390705,0.00,4.40
20390706,0.01,3.54
20390707,0.00,4.41
20390708,0.00,5.40
20390709,0.00,5.75
20390710,0.01,5.40
20390711,0.01,3.98
20390712,0.00,2.71
20390713,0.00,4.85
20390714,0.00,5.35
20390715,0.00,5.41
20390716,0.00,5.32
20390717,0.00,4.68
20390718,0.00,4.33
20390719,0.00,4.40
20390720,0.00,5.16
20390721,0.00,5.26
20390722,0.62,5.42
20390723,7.52,4.90
20390724,18.51,1.33
20390725,1.16,2.72
20390726,0.00,3.16
20390727,0.02,4.25
20390728,2.63,1.39
20390729,6.56,3.02
20390730,0.00,3.26
20390731,0.00,2.66
20390801,1.70,2.27
20390802,7.82,1.39
20390803,1.91,1.55
20390804,7.82,3.05
20390805,9.20,2.91
20390806,0.10,3.27
20390807,2.48,1.94
20390808,0.10,4.96
20390809,8.46,1.53
20390810,0.15,3.01
20390811,0.00,4.00
20390812,1.46,1.89
20390813,12.36,1.05
20390814,0.01,3.29
20390815,0.00,4.49
20390816,0.00,3.67
20390817,0.00,4.47
20390818,0.00,4.64
20390819,0.57,1.66
20390820,0.06,2.54
20390821,0.00,4.24
20390822,0.00,4.29
20390823,0.25,4.23
20390824,9.45,3.78
20390825,1.39,2.45
20390826,0.00,4.07
20390827,0.00,4.09
20390828,0.00,4.14
20390829,0.00,4.17
20390830,1.00,4.19
20390831,0.72,3.88
20390901,5.77,1.65
20390902,9.81,1.45
20390903,0.74,1.74
20390904,9.71,0.67
20390905,2.26,1.81
20390906,1.84,1.23
20390907,0.27,1.45
20390908,0.00,2.74
20390909,0.17,3.21
20390910,7.51,2.45
20390911,3.48,1.56
20390912,10.72,1.58
20390913,4.93,1.21
20390914,10.97,1.35
20390915,0.49,0.92
20390916,0.00,2.47
20390917,0.00,2.40
20390918,0.00,2.80
20390919,0.00,2.81
20390920,0.19,1.11
20390921,0.00,1.66
20390922,0.00,2.44
20390923,0.00,2.44
20390924,0.07,2.46
20390925,0.21,2.76
20390926,2.24,2.67
20390927,13.65,1.55
20390928,4.80,1.24
20390929,0.20,1.50
20390930,21.72,0.93
20391001,0.98,1.22
20391002,0.00,1.93
20391003,0.00,2.21
20391004,9.89,1.86
20391005,5.14,0.91
20391006,0.01,1.13
20391007,6.38,0.32
20391008,0.07,1.35
20391009,0.67,0.61
20391010,0.01,1.20
20391011,0.21,0.87
20391012,1.28,0.99
20391013,5.82,1.09
20391014,4.25,0.96
20391015,5.33,0.52
20391016,4.85,1.08
20391017,1.89,0.48
20391018,13.56,0.81
20391019,0.01,1.10
20391020,0.00,1.16
20391021,0.00,1.24
20391022,0.65,0.44
20391023,0.36,0.65
20391024,2.79,0.41
20391025,0.00,0.90
20391026,0.72,0.81
20391027,3.69,0.20
20391028,0.64,0.37
20391029,0.03,0.73
20391030,0.03,0.91
20391031,1.05,1.08
20391101,3.33,0.20
20391102,1.27,0.32
20391103,1.28,0.71
20391104,11.98,0.27
20391105,0.14,0.30
20391106,0.64,0.80
20391107,0.09,0.52
20391108,0.00,0.65
20391109,0.00,0.73
20391110,0.00,0.73
20391111,0.00,0.68
20391112,0.00,0.43
20391113,0.00,0.69
20391114,0.00,0.57
20391115,0.00,0.71
20391116,0.00,0.67
20391117,0.00,0.64
20391118,0.00,0.64
20391119,0.00,0.61
20391120,3.11,0.62
20391121,0.04,0.45
20391122,0.00,0.48
20391123,0.00,0.56
20391124,0.00,0.55
20391125,0.00,0.55
20391126,0.00,0.50
20391127,0.56,0.21
20391128,6.18,0.15
20391129,10.06,0.39
20391130,7.26,0.11
20391201,4.64,0.33
20391202,0.74,0.17
20391203,1.72,0.17
20391204,0.16,0.16
20391205,0.00,0.23
20391206,8.49,0.13
20391207,3.45,0.17
20391208,23.05,0.08
20391209,9.34,0.11
20391210,5.72,0.20
20391211,0.03,0.39
20391212,0.11,0.44
20391213,1.11,0.20
20391214,0.68,0.21
20391215,0.16,0.26
20391216,0.40,0.25
20391217,15.66,0.06
20391218,7.58,0.10
20391219,8.43,0.09
20391220,9.94,0.26
20391221,4.17,0.32
20391222,0.31,0.37
20391223,1.90,0.26
20391224,19.01,0.06
20391225,0.22,0.26
20391226,1.07,0.30
20391227,0.00,0.32
20391228,0.00,0.37
20391229,0.03,0.36
20391230,0.36,0.20
20391231,0.11,0.23
20400101,14.29,0.05
20400102,7.77,0.24
20400103,0.01,0.30
20400104,0.00,0.49
20400105,0.00,0.29
20400106,3.93,0.30
20400107,2.22,0.16
20400108,0.00,0.43
20400109,0.00,0.19
20400110,0.35,0.18
20400111,0.04,0.20
20400112,0.05,0.16
20400113,0.01,0.27
20400114,0.89,0.56
20400115,4.93,0.25
20400116,4.06,0.51
20400117,2.88,0.13
20400118,4.61,0.39
20400119,4.21,0.22
20400120,0.40,0.38
20400121,4.10,0.22
20400122,2.54,0.33
20400123,6.32,0.13
20400124,0.00,0.70
20400125,0.00,0.68
20400126,0.00,0.69
20400127,0.01,0.69
20400128,0.11,0.29
20400129,2.11,0.18
20400130,1.86,0.25
20400131,0.05,0.23
20400201,2.43,0.67
20400202,3.80,0.26
20400203,1.92,0.25
20400204,4.56,0.40
20400205,4.56,0.55
20400206,5.49,0.15
20400207,1.07,0.83
20400208,3.40,0.19
20400209,1.65,0.28
20400210,4.06,0.37
20400211,0.00,0.55
20400212,0.00,0.45
20400213,0.04,0.78
20400214,0.00,0.59
20400215,0.00,0.85
20400216,0.00,0.74
20400217,0.00,0.62
20400218,0.05,0.55
20400219,1.86,0.72
20400220,1.55,0.59
20400221,0.00,0.86
20400222,0.00,0.78
20400223,0.00,1.11
20400224,1.60,0.72
20400225,18.67,0.18
20400226,0.00,1.14
20400227,0.00,1.28
20400228,0.00,1.52
20400229,0.00,1.47
20400301,0.00,1.54
20400302,0.00,1.12
20400303,0.00,1.28
20400304,0.00,1.66
20400305,4.63,0.35
20400306,10.65,0.46
20400307,13.52,0.27
20400308,8.28,0.42
20400309,1.28,1.86
20400310,0.04,1.61
20400311,0.20,1.00
20400312,3.11,0.60
20400313,0.00,1.25
20400314,0.00,1.33
20400315,2.87,0.46
20400316,9.91,1.00
20400317,0.05,0.67
20400318,0.00,1.18
20400319,0.00,2.18
20400320,0.00,2.48
20400321,0.03,1.43
20400322,9.66,1.91
20400323,2.27,0.44
20400324,1.10,1.47
20400325,2.60,1.08
20400326,5.16,1.48
20400327,1.23,0.92
20400328,0.00,2.88
20400329,0.00,3.09
20400330,0.00,2.42
20400331,0.41,2.61
20400401,0.74,1.24
20400402,0.96,1.87
20400403,4.23,1.33
20400404,3.28,1.73
20400405,7.42,1.27
20400406,3.17,1.63
20400407,0.01,1.76
20400408,0.00,1.78
20400409,0.19,1.26
20400410,0.00,2.57
20400411,0.00,2.40
20400412,0.00,1.34
20400413,0.26,1.30
20400414,0.03,1.96
20400415,10.64,1.23
20400416,0.04,1.15
20400417,0.00,1.98
20400418,0.00,3.35
20400419,1.23,0.95
20400420,3.99,0.54
20400421,0.04,2.33
20400422,0.00,2.09
20400423,0.00,3.46
20400424,0.00,3.70
20400425,0.30,3.80
20400426,0.00,3.35
20400427,0.01,3.33
20400428,0.00,4.16
20400429,0.42,4.29
20400430,5.09,0.95
20400501,5.52,1.99
20400502,0.18,0.99
20400503,0.00,3.39
20400504,0.00,3.43
20400505,0.49,2.24
20400506,3.42,1.76
20400507,0.15,2.29
20400508,2.98,1.12
20400509,12.10,0.62
20400510,0.03,2.30
20400511,0.00,4.42
20400512,0.03,4.45
20400513,0.02,3.63
20400514,0.00,4.97
20400515,0.00,5.20
20400516,1.17,5.07
20400517,1.60,4.55
20400518,3.01,4.61
20400519,0.69,4.62
20400520,0.00,5.41
20400521,5.84,4.76
20400522,0.20,3.89
20400523,0.09,4.60
20400524,5.05,4.99
20400525,11.49,3.81
20400526,0.22,1.86
20400527,2.81,3.58
20400528,0.00,5.15
20400529,0.00,3.65
20400530,9.87,2.93
20400531,3.84,1.92
20400601,0.31,2.86
20400602,8.86,2.66
20400603,6.44,1.74
20400604,3.94,2.76
20400605,6.39,1.22
20400606,11.60,2.17
20400607,0.12,2.23
20400608,1.18,2.15
20400609,1.04,1.64
20400610,0.37,1.30
20400611,0.19,1.69
20400612,0.24,2.72
20400613,0.22,2.00
20400614,0.28,2.13
20400615,0.09,2.52
20400616,1.32,2.59
20400617,4.67,2.08
20400618,1.97,1.34
20400619,0.70,2.12
20400620,0.15,1.85
20400621,0.89,1.87
20400622,0.00,4.17
20400623,0.01,3.12
20400624,2.05,2.13
20400625,0.04,3.52
20400626,1.15,1.93
20400627,1.54,3.27
20400628,13.30,3.17
20400629,15.07,1.78
20400630,0.07,2.89
20400701,0.00,3.20
20400702,15.97,5.10
20400703,0.59,4.13
20400704,0.03,4.04
20400705,0.00,5.44
20400706,6.72,5.04
20400707,3.23,1.32
20400708,0.06,3.12
20400709,0.01,3.13
20400710,0.00,4.27
20400711,0.01,4.54
20400712,0.00,5.37
20400713,0.00,5.53
20400714,11.16,5.07
20400715,0.00,5.13
20400716,0.06,3.07
20400717,0.00,4.01
20400718,0.00,4.08
20400719,0.00,5.42
20400720,0.00,4.48
20400721,0.00,4.82
20400722,0.19,4.72
20400723,64.31,0.73
20400724,1.43,1.60
20400725,1.21,1.79
20400726,0.01,3.44
20400727,7.58,1.02
20400728,1.51,1.98
20400729,4.28,1.15
20400730,2.86,1.60
20400731,0.09,2.18
20400801,1.21,2.56
20400802,8.00,2.26
20400803,14.71,0.69
20400804,0.92,1.68
20400805,0.18,2.06
20400806,0.00,4.22
20400807,0.04,3.29
20400808,0.55,2.44
20400809,1.07,1.41
20400810,1.23,1.46
20400811,1.26,1.57
20400812,1.30,1.99
20400813,0.66,1.21
20400814,0.49,2.61
20400815,0.01,3.53
20400816,0.01,3.37
20400817,0.00,4.20
20400818,0.00,4.32
20400819,0.00,4.37
20400820,0.00,4.38
20400821,0.39,3.15
20400822,10.52,3.30
20400823,0.25,3.54
20400824,0.01,3.55
20400825,5.63,2.79
20400826,0.09,1.99
20400827,0.12,1.39
20400828,0.27,1.31
20400829,0.69,1.27
20400830,0.02,3.47
20400831,0.00,3.72
20400901,0.11,3.35
20400902,0.27,1.37
20400903,0.45,2.34
20400904,0.00,3.47
20400905,0.00,3.65
20400906,4.15,3.10
20400907,0.07,2.28
20400908,4.28,0.96
20400909,0.00,3.21
20400910,0.12,1.68
20400911,0.15,1.66
20400912,0.93,1.27
20400913,0.00,2.46
20400914,0.00,2.65
20400915,3.43,2.54
20400916,2.08,2.17
20400917,8.95,1.68
20400918,4.76,0.82
20400919,3.63,0.66
20400920,6.43,1.26
20400921,0.37,1.51
20400922,3.19,0.60
20400923,0.87,0.87
20400924,1.88,0.94
20400925,9.65,1.49
20400926,7.22,1.46
20400927,1.89,1.47
20400928,0.00,1.03
20400929,0.46,0.83
20400930,0.00,1.78
20401001,0.00,2.10
20401002,0.00,2.02
20401003,0.00,1.98
20401004,0.01,1.53
20401005,0.24,0.71
20401006,0.03,1.41
20401007,0.01,1.44
20401008,0.04,1.04
20401009,0.07,1.62
20401010,0.19,0.91
20401011,0.00,1.57
20401012,24.77,0.42
20401013,10.50,0.61
20401014,0.34,1.05
20401015,0.10,0.50
20401016,0.00,1.45
20401017,0.00,1.38
20401018,0.00,1.40
20401019,0.00,1.45
20401020,6.96,0.61
20401021,0.01,0.75
20401022,1.79,0.27
20401023,0.10,0.48
20401024,0.07,0.70
20401025,0.05,1.18
20401026,0.07,0.54
20401027,0.00,0.46
20401028,0.02,1.02
20401029,0.73,0.39
20401030,0.15,0.82
20401031,0.00,0.59
20401101,0.00,0.72
20401102,0.10,0.49
20401103,0.15,0.38
20401104,0.00,0.85
20401105,0.03,0.35
20401106,0.02,0.49
20401107,0.01,0.52
20401108,0.00,0.84
20401109,0.00,0.84
20401110,0.00,0.82
20401111,0.00,0.54
20401112,0.00,0.75
20401113,0.00,0.70
20401114,0.01,0.62
20401115,0.00,0.63
20401116,0.07,0.58
20401117,0.07,0.32
20401118,0.01,0.59
20401119,2.39,0.36
20401120,0.01,0.45
20401121,0.09,0.24
20401122,0.01,0.53
20401123,0.17,0.43
20401124,1.73,0.12
20401125,0.02,0.25
20401126,0.01,0.27
20401127,0.18,0.28
20401128,0.30,0.18
20401129,0.02,0.31
20401130,0.00,0.39
20401201,0.00,0.42
20401202,0.05,0.14
20401203,0.00,0.39
20401204,0.00,0.37
20401205,0.37,0.39
20401206,0.93,0.27
20401207,0.08,0.16
20401208,10.61,0.13
20401209,9.31,0.32
20401210,0.28,0.23
20401211,0.25,0.15
20401212,2.10,0.10
20401213,3.97,0.16
20401214,2.78,0.35
20401215,5.75,0.17
20401216,1.37,0.17
20401217,0.00,0.27
20401218,1.60,0.11
20401219,2.85,0.19
20401220,0.68,0.25
20401221,0.02,0.22
20401222,0.00,0.40
20401223,0.08,0.15
20401224,0.13,0.11
20401225,0.01,0.22
20401226,0.00,0.24
20401227,1.20,0.09
20401228,0.00,0.35
20401229,0.00,0.33
20401230,0.00,0.32
20401231,0.00,0.30
20410101,0.11,0.10
20410102,3.25,0.19
20410103,3.68,0.22
20410104,0.95,0.15
20410105,3.05,0.43
20410106,7.34,0.22
20410107,1.49,0.22
20410108,4.94,0.10
20410109,0.14,0.18
20410110,0.00,0.28
20410111,0.00,0.40
20410112,2.42,0.14
20410113,19.98,0.12
20410114,0.00,0.54
20410115,0.74,0.27
20410116,0.73,0.26
20410117,6.45,0.14
20410118,2.43,0.22
20410119,1.78,0.27
20410120,23.58,0.14
20410121,0.02,0.39
20410122,0.85,0.37
20410123,0.21,0.47
20410124,0.12,0.22
20410125,2.22,0.17
20410126,0.06,0.40
20410127,0.99,0.33
20410128,6.84,0.29
20410129,0.46,0.35
20410130,16.19,0.65
20410131,3.43,0.35
20410201,7.71,0.20
20410202,2.62,0.34
20410203,1.52,0.22
20410204,14.07,0.16
20410205,2.89,0.31
20410206,2.45,0.20
20410207,7.71,0.70
20410208,2.93,0.75
20410209,0.90,0.68
20410210,13.39,0.17
20410211,15.92,0.18
20410212,18.49,0.21
20410213,0.16,0.58
20410214,21.03,0.27
20410215,0.00,1.19
20410216,0.49,1.34
20410217,0.00,1.23
20410218,28.15,0.13
20410219,6.79,0.26
20410220,5.37,0.50
20410221,3.02,0.34
20410222,0.00,0.99
20410223,3.90,0.76
20410224,1.35,0.59
20410225,8.96,0.59
20410226,1.50,0.90
20410227,0.95,0.65
20410228,4.13,0.29
20410301,0.41,0.78
20410302,0.59,0.73
20410303,1.24,1.04
20410304,6.41,0.89
20410305,2.16,1.19
20410306,4.54,0.57
20410307,0.00,0.97
20410308,0.00,1.53
20410309,7.24,0.57
20410310,5.29,0.59
20410311,0.08,0.64
20410312,1.85,1.97
20410313,0.04,0.57
20410314,0.00,1.75
20410315,0.00,1.76
20410316,0.00,1.66
20410317,0.00,1.29
20410318,0.00,1.85
20410319,0.00,1.36
20410320,0.00,0.62
20410321,6.03,0.42
20410322,0.73,1.05
20410323,7.92,0.39
20410324,0.41,1.36
20410325,0.00,2.21
20410326,0.01,2.29
20410327,0.04,2.22
20410328,0.00,1.98
20410329,0.05,1.17
20410330,13.04,1.76
20410331,4.86,1.90
20410401,3.96,0.77
20410402,10.17,1.21
20410403,0.06,2.12
20410404,8.63,1.09
20410405,0.07,1.06
20410406,0.08,1.27
20410407,3.85,1.18
20410408,0.04,2.04
20410409,0.18,1.74
20410410,0.53,1.33
20410411,0.00,2.64
20410412,1.68,2.71
20410413,4.53,1.60
20410414,0.00,2.28
20410415,0.00,3.08
20410416,0.01,2.39
20410417,0.37,1.87
20410418,0.76,2.04
20410419,0.04,1.73
20410420,14.52,0.44
20410421,0.89,1.89
20410422,0.32,1.60
20410423,1.14,1.60
20410424,5.90,1.66
20410425,2.08,2.67
20410426,0.00,3.26
20410427,13.77,2.14
20410428,8.69,1.19
20410429,0.03,1.49
20410430,0.01,2.05
20410501,0.10,2.53
20410502,0.00,3.22
20410503,0.00,3.87
20410504,0.00,3.66
20410505,0.00,3.84
20410506,0.41,2.19
20410507,1.87,0.96
20410508,1.59,1.74
20410509,0.11,2.08
20410510,0.22,2.92
20410511,0.00,3.24
20410512,0.00,4.38
20410513,0.00,4.75
20410514,3.84,4.05
20410515,0.02,4.09
20410516,1.66,4.42
20410517,0.33,3.72
20410518,0.08,3.92
20410519,6.43,3.93
20410520,2.46,1.86
20410521,0.02,3.79
20410522,0.00,4.50
20410523,0.00,4.44
20410524,2.73,4.08
20410525,0.12,3.59
20410526,0.00,4.31
20410527,0.00,4.32
20410528,0.00,4.98
20410529,4.11,2.75
20410530,4.34,1.54
20410531,4.33,2.28
20410601,1.49,2.79
20410602,2.00,1.64
20410603,0.53,1.39
20410604,0.10,3.55
20410605,0.59,1.80
20410606,0.37,2.14
20410607,0.40,2.44
20410608,5.81,2.37
20410609,3.81,2.42
20410610,4.15,2.50
20410611,0.22,2.60
20410612,0.48,2.90
20410613,0.00,5.07
20410614,0.00,4.40
20410615,0.00,5.53
20410616,0.00,5.55
20410617,0.00,5.76
20410618,0.00,5.59
20410619,0.00,5.92
20410620,0.00,5.92
20410621,0.00,5.98
20410622,1.79,4.14
20410623,0.19,5.84
20410624,0.00,5.20
20410625,0.00,5.33
20410626,0.02,3.15
20410627,0.01,1.74
20410628,0.00,4.82
20410629,0.23,3.97
20410630,0.00,2.71
20410701,0.00,3.58
20410702,0.00,3.77
20410703,0.00,4.74
20410704,0.00,4.46
20410705,0.00,4.83
20410706,0.00,4.85
20410707,0.00,5.40
20410708,0.00,5.80
20410709,0.00,5.99
20410710,0.24,4.68
20410711,0.16,4.69
20410712,2.63,2.63
20410713,1.25,3.10
20410714,0.50,1.48
20410715,0.00,4.85
20410716,0.00,3.00
20410717,0.07,2.63
20410718,1.87,2.78
20410719,0.00,3.48
20410720,0.00,5.11
20410721,2.97,3.87
20410722,9.97,4.69
20410723,1.49,4.26
20410724,2.22,3.02
20410725,0.18,2.44
20410726,0.00,4.18
20410727,1.19,5.17
20410728,16.37,3.35
20410729,0.00,4.01
20410730,0.00,4.56
20410731,0.00,5.36
20410801,2.93,3.42
20410802,0.16,2.70
20410803,2.23,2.07
20410804,4.35,3.06
20410805,17.67,2.30
20410806,0.85,2.71
20410807,27.83,1.31
20410808,2.22,1.83
20410809,2.03,2.60
20410810,0.01,3.54
20410811,7.75,4.14
20410812,0.11,2.68
20410813,1.45,2.74
20410814,0.63,1.94
20410815,0.30,1.80
20410816,0.45,2.47
20410817,0.13,2.24
20410818,0.03,3.05
20410819,2.05,3.06
20410820,13.44,1.32
20410821,1.98,2.27
20410822,13.99,1.48
20410823,9.03,0.87
20410824,8.83,1.31
20410825,2.81,1.81
20410826,2.07,2.00
20410827,1.72,2.87
20410828,0.00,1.91
20410829,0.36,2.15
20410830,0.79,1.30
20410831,2.46,2.16
20410901,0.01,2.52
20410902,7.44,1.13
20410903,3.04,1.82
20410904,0.76,1.72
20410905,1.87,2.37
20410906,0.71,1.29
20410907,0.01,2.96
20410908,0.00,3.18
20410909,0.00,3.26
20410910,10.48,0.80
20410911,1.36,0.85
20410912,0.76,2.09
20410913,1.07,1.09
20410914,0.14,1.47
20410915,7.61,2.81
20410916,0.96,1.53
20410917,2.25,3.01
20410918,0.32,2.84
20410919,0.96,0.91
20410920,0.00,2.68
20410921,0.83,0.94
20410922,11.98,1.38
20410923,0.38,1.58
20410924,0.00,2.53
20410925,3.07,2.44
20410926,9.92,2.20
20410927,3.05,1.08
20410928,1.01,1.33
20410929,0.80,0.97
20410930,2.97,0.93
20411001,0.00,1.41
20411002,0.17,1.93
20411003,2.54,2.16
20411004,0.70,1.07
20411005,0.07,1.26
20411006,0.00,1.76
20411007,0.00,1.81
20411008,1.84,1.77
20411009,0.07,1.30
20411010,0.01,1.53
20411011,5.19,1.33
20411012,22.02,0.40
20411013,0.02,1.14
20411014,5.21,0.43
20411015,18.68,0.89
20411016,8.97,0.91
20411017,8.96,1.22
20411018,6.59,0.36
20411019,2.65,0.79
20411020,0.02,1.02
20411021,8.08,0.69
20411022,2.88,0.68
20411023,0.00,0.77
20411024,1.32,0.68
20411025,0.85,1.23
20411026,8.36,0.27
20411027,7.51,0.40
20411028,0.03,0.57
20411029,0.01,0.68
20411030,1.87,0.29
20411031,15.59,0.17
20411101,9.11,0.62
20411102,8.83,0.72
20411103,4.72,0.57
20411104,7.88,0.30
20411105,2.85,0.37
20411106,10.76,0.66
20411107,15.67,0.19
20411108,1.41,0.39
20411109,0.10,0.26
20411110,3.32,0.67
20411111,10.78,0.23
20411112,4.06,0.27
20411113,0.00,0.71
20411114,0.07,0.35
20411115,20.19,0.35
20411116,2.67,0.34
20411117,5.26,0.37
20411118,0.06,0.58
20411119,6.08,0.43
20411120,0.23,0.36
20411121,0.00,0.60
20411122,0.43,0.15
20411123,0.08,0.38
20411124,0.04,0.53
20411125,0.01,0.36
20411126,0.00,0.51
20411127,0.05,0.19
20411128,0.00,0.49
20411129,0.00,0.46
20411130,0.00,0.42
20411201,0.00,0.39
20411202,0.00,0.35
20411203,0.00,0.36
20411204,0.00,0.35
20411205,8.80,0.07
20411206,2.98,0.16
20411207,0.08,0.30
20411208,0.08,0.22
20411209,0.39,0.09
20411210,0.32,0.12
20411211,0.06,0.34
20411212,0.20,0.25
20411213,3.49,0.09
20411214,1.10,0.17
20411215,3.61,0.21
20411216,5.71,0.15
20411217,2.40,0.16
20411218,3.14,0.10
20411219,0.81,0.25
20411220,0.66,0.25
20411221,0.79,0.27
20411222,0.26,0.19
20411223,0.00,0.34
20411224,0.41,0.29
20411225,6.18,0.11
20411226,0.09,0.17
20411227,4.18,0.18
20411228,2.26,0.11
20411229,0.34,0.19
20411230,0.58,0.19
20411231,6.25,0.11
20420101,0.77,0.24
20420102,8.54,0.08
20420103,3.38,0.28
20420104,2.94,0.19
20420105,0.00,0.44
20420106,0.94,0.16
20420107,0.01,0.31
20420108,0.44,0.28
20420109,0.17,0.46
20420110,12.10,0.18
20420111,1.78,0.17
20420112,0.43,0.24
20420113,0.53,0.28
20420114,8.18,0.15
20420115,2.54,0.33
20420116,0.03,0.21
20420117,0.01,0.28
20420118,0.02,0.29
20420119,0.00,0.45
20420120,0.03,0.21
20420121,0.02,0.24
20420122,0.00,0.49
20420123,0.01,0.27
20420124,0.00,0.52
20420125,3.48,0.12
20420126,0.34,0.18
20420127,2.19,0.19
20420128,1.85,0.53
20420129,7.50,0.10
20420130,0.37,0.23
20420131,0.00,0.75
20420201,0.00,0.51
20420202,1.03,0.82
20420203,1.06,0.59
20420204,2.59,0.20
20420205,0.78,0.38
20420206,3.16,0.21
20420207,3.05,0.23
20420208,0.00,0.75
20420209,0.00,0.83
20420210,0.06,0.75
20420211,3.03,0.26
20420212,4.28,0.61
20420213,2.01,0.31
20420214,0.00,1.24
20420215,0.00,1.24
20420216,0.27,1.24
20420217,0.00,0.41
20420218,0.00,0.98
20420219,0.00,1.09
20420220,0.00,1.09
