date,P,Ruurlose broek morsdijk,Zoddebeekseweg Buurse,Eibergen Hoonesweg 3,,Mean,10th_percentile,90th_percentile
07/09/2013,8.1,2052,1617,1742,,1803.7,1368,2362.2
08/09/2013,22.2,2009,1543,1719,,1757.0,1320.4,2348
09/09/2013,15.7,1779,1291,1361,,1477.0,928.6,2211
10/09/2013,74.5,1243,917,1193,,1117.7,505.40000000000003,1924.6000000000001
11/09/2013,3.4,1252,929,1275,,1152.0,566,1915.8000000000002
12/09/2013,0.1,1311,967,1301,,1193.0,669.4,1911.6000000000001
13/09/2013,0.1,1246,912,1289,,1149.0,708,1886
14/09/2013,8,1256,888,1293,,1145.7,760.8,1875.6000000000001
15/09/2013,8.4,1146,805,1267,,1072.7,649.6,1849.6000000000001
16/09/2013,4.3,1183,858,1285,,1108.7,729.6,1847.2
17/09/2013,4.6,1128,801,1274,,1067.7,676.8,1830.8000000000002
18/09/2013,2.3,1133,792,1296,,1073.7,709.8,1829.4
19/09/2013,0.6,1135,863,1315,,1104.3,789.2,1828
20/09/2013,0.9,1137,924,1335,,1132.0,843,1831.8000000000002
21/09/2013,0,1139,955,1343,,1145.7,877,1829.6000000000001
22/09/2013,0,1141,976,1350,,1155.7,896.2,1827.6000000000001
23/09/2013,0,1144,989,1348,,1160.3,909.8,1819.6000000000001
24/09/2013,0,1146,1010,1353,,1169.7,928.4,1818.6000000000001
25/09/2013,0,1148,1042,1367,,1185.7,958.6,1821.8000000000002
26/09/2013,0,1150,1072,1385,,1202.3,976.6,1827.8000000000002
27/09/2013,0,1153,1098,1405,,1218.7,992.4,1836.4
28/09/2013,0,1155,1123,1426,,1234.7,1009,1844.8000000000002
29/09/2013,0,1157,1144,1439,,1246.7,1028.2,1853.6000000000001
30/09/2013,0,1159,1166,1450,,1258.3,1041.4,1861
01/10/2013,0,1162,1185,1464,,1270.3,1044.4,1872.6000000000001
02/10/2013,0,1164,1199,1481,,1281.3,1043.4,1882.4
03/10/2013,0,1166,1204,1472,,1280.7,1043,1883.6000000000001
04/10/2013,3.8,1168,1209,1459,,1278.7,1050.4,1883.2
05/10/2013,0,1171,1216,1456,,1281.0,1052.2,1888.6000000000001
06/10/2013,0,1173,1223,1464,,1286.7,1051.2,1894.8000000000002
07/10/2013,0,1175,1231,1471,,1292.3,1051.4,1901.2
08/10/2013,0,1177,1221,1458,,1285.3,1045.6,1894.2
09/10/2013,2.3,1180,1226,1461,,1289.0,1048,1896.6000000000001
10/10/2013,0.1,1182,1213,1426,,1273.7,1026.6,1882.6000000000001
11/10/2013,20.3,1184,1015,1289,,1162.7,787.6,1827.8000000000002
12/10/2013,8.1,1186,900,1280,,1122.0,682.8,1817
13/10/2013,6.2,1189,902,1286,,1125.7,712.4,1814.6000000000001
14/10/2013,0.1,1191,911,1288,,1130.0,702.2,1804
15/10/2013,5.2,1193,911,1282,,1128.7,720.8,1793.2
16/10/2013,0.5,1195,945,1294,,1144.7,792.6,1790.2
17/10/2013,0.1,1197,991,1313,,1167.0,849.4,1790.6000000000001
18/10/2013,0,1200,1007,1321,,1176.0,867.8,1789.6000000000001
19/10/2013,0.7,1202,1032,1325,,1186.3,889.2,1787.6000000000001
20/10/2013,0,1204,1052,1335,,1197.0,911,1789.2
21/10/2013,0,1206,1061,1343,,1203.3,914,1790
22/10/2013,8,1209,998,1310,,1172.3,842.6,1772.6000000000001
23/10/2013,0.3,1211,1023,1320,,1184.7,892.8,1778.4
24/10/2013,0,1213,1031,1328,,1190.7,905,1777.4
25/10/2013,1.4,1215,1044,1325,,1194.7,904.8,1774.4
26/10/2013,0,1218,1045,1323,,1195.3,906.4,1769.4
27/10/2013,3.3,1220,939,1280,,1146.3,755.4,1748.6000000000001
28/10/2013,11.2,1222,944,1287,,1151.0,815,1750.2
29/10/2013,0.7,1224,996,1298,,1172.7,879.6,1751.6000000000001
30/10/2013,0,1227,1018,1307,,1184.0,901,1750.4
31/10/2013,0,1229,1031,1315,,1191.7,916.4,1748.2
01/11/2013,0,1231,982,1290,,1167.7,851.2,1729.8000000000002
02/11/2013,9.4,1233,895,1250,,1126.0,779.8,1709.6000000000001
03/11/2013,8.5,1236,649,1102,,995.7,496,1689.6000000000001
04/11/2013,18.5,1238,616,1191,,1015.0,503.2,1662.2
05/11/2013,7,1240,605,1208,,1017.7,521.6,1635.4
06/11/2013,3.3,1242,570,1210,,1007.3,517.8,1611.6000000000001
07/11/2013,6,1245,620,1224,,1029.7,572,1582.8
08/11/2013,3,1247,620,1230,,1032.3,608,1557.2
09/11/2013,6,1249,596,1219,,1021.3,581.6,1535.8
10/11/2013,1.8,1251,695,1236,,1060.7,689.6,1525.2
11/11/2013,0.1,1253,729,1259,,1080.3,732.2,1509.8
12/11/2013,2.4,1256,756,1279,,1097.0,757.2,1511.2
13/11/2013,0,1258,780,1285,,1107.7,783.2,1497.4
14/11/2013,0.6,1260,823,1297,,1126.7,818.2,1502.2
15/11/2013,0,1262,845,1298,,1135.0,840.8,1496.6
16/11/2013,0,1265,856,1299,,1140.0,854.2,1491.6
17/11/2013,0,1267,861,1295,,1141.0,860.4,1482.8
18/11/2013,0,1269,888,1301,,1152.7,883.2,1485.2
19/11/2013,1,1271,898,1301,,1156.7,882.4,1484.6
20/11/2013,0,1274,928,1309,,1170.3,910,1491.4
21/11/2013,0,1276,956,1322,,1184.7,938,1506.8
22/11/2013,0,1278,976,1330,,1194.7,952.6,1520.2
23/11/2013,0,1280,988,1333,,1200.3,961.6,1529.2
24/11/2013,0.7,1283,1007,1333,,1207.7,971.6,1537
25/11/2013,0.1,1285,1017,1333,,1211.7,973.2,1544.2
26/11/2013,0,1287,1019,1328,,1211.3,972.8,1545.2
27/11/2013,0.1,1289,1021,1323,,1211.0,974.2,1549.2
28/11/2013,0.7,1292,988,1319,,1199.7,949,1538.6
29/11/2013,5.8,1294,957,1315,,1188.7,924.6,1541.2
30/11/2013,1.4,1296,982,1314,,1197.3,940.6,1551.6
01/12/2013,0,1298,1008,1320,,1208.7,955.2,1557
02/12/2013,0,1301,1018,1321,,1213.3,962.2,1553.8
03/12/2013,0,1303,1025,1320,,1216.0,970.4,1553.4
04/12/2013,1.2,1273,969,1301,,1181.0,894.6,1539.8
05/12/2013,7.7,1129,870,1288,,1095.7,774,1535.2
06/12/2013,1.1,1193,894,1293,,1126.7,839.4,1537.2
07/12/2013,0.5,1227,900,1293,,1140.0,866.4,1534.8
08/12/2013,0.1,1269,937,1300,,1168.7,901,1538.2
09/12/2013,0,1308,975,1308,,1197.0,926.4,1539
10/12/2013,0,1331,996,1315,,1214.0,937.2,1539.2
11/12/2013,0.1,1330,999,1312,,1213.7,937.8,1534
12/12/2013,0,1348,1016,1316,,1226.7,950.6,1536.4
13/12/2013,0,1326,1018,1310,,1218.0,943.6,1531.2
14/12/2013,3.1,1284,995,1303,,1194.0,920,1529.8
15/12/2013,0.8,1313,997,1306,,1205.3,929.2,1533.2
16/12/2013,0,1357,1027,1316,,1233.3,958.6,1552
17/12/2013,0.1,1355,1027,1319,,1233.7,956.2,1548.2
18/12/2013,0,1280,989,1305,,1191.3,918.8,1524
19/12/2013,5.2,1293,1002,1304,,1199.7,930.6,1536.8
20/12/2013,0,1312,1004,1308,,1208.0,936.8,1541.2
21/12/2013,1.9,1295,1001,1306,,1200.7,936.8,1533.4
22/12/2013,1,1301,1011,1310,,1207.3,938.4,1534.4
23/12/2013,0.1,1221,913,1289,,1141.0,833.2,1511.6
24/12/2013,19.9,892,571,1218,,893.7,436.6,1448.4
25/12/2013,10,984,650,1265,,966.3,603.8,1427.6
26/12/2013,0,1044,714,1278,,1012.0,684.6,1408.8
27/12/2013,4.8,872,521,1232,,875.0,428.6,1367.6
28/12/2013,12,932,607,1258,,932.3,563.8,1343.2
29/12/2013,0.3,1013,692,1276,,993.7,662.6,1325.2
30/12/2013,0.4,1057,740,1284,,1027.0,718.4,1312.2
31/12/2013,0.3,1074,769,1286,,1043.0,745.6,1301
01/01/2014,1.1,1098,795,1289,,1060.7,772.8,1299.8
02/01/2014,0.5,1091,811,1288,,1063.3,772.6,1300.6
03/01/2014,5.1,1027,788,1279,,1031.3,716.6,1289.2
04/01/2014,0.1,1073,820,1282,,1058.3,765.4,1290.4
05/01/2014,2,1082,814,1279,,1058.3,767.8,1285
06/01/2014,6.6,1040,750,1269,,1019.7,692.4,1279.2
07/01/2014,0,1054,757,1271,,1027.3,719.8,1270.6
08/01/2014,4.5,1049,768,1272,,1029.7,730.8,1262
09/01/2014,2.5,1054,820,1275,,1049.7,751.6,1259.4
10/01/2014,0.2,1119,852,1280,,1083.7,800.4,1258.8
11/01/2014,2,1151,869,1285,,1101.7,812,1261.4
12/01/2014,0,1161,876,1287,,1108.0,828.6,1259.8
13/01/2014,0,1193,898,1293,,1128.0,853,1265.4
14/01/2014,0.2,1208,913,1292,,1137.7,866.2,1268.4
15/01/2014,2.6,1139,871,1283,,1097.7,821.2,1262.6
16/01/2014,0.9,1161,893,1286,,1113.3,824.6,1266.8
17/01/2014,2.1,1145,896,1285,,1108.7,820.4,1268.6
18/01/2014,0,1207,925,1292,,1141.3,857.8,1272
19/01/2014,0,1256,953,1297,,1168.7,896,1281.4
20/01/2014,0,1275,971,1299,,1181.7,916.4,1289.4
21/01/2014,0,1287,984,1300,,1190.3,925.8,1294.8
22/01/2014,0,1289,993,1299,,1193.7,928.2,1297.4
23/01/2014,1.2,1203,995,1293,,1163.7,883.4,1302
24/01/2014,2,1206,988,1293,,1162.3,872.2,1304.4
25/01/2014,4.8,1060,821,1266,,1049.0,706.4,1279.8
26/01/2014,13,933,666,1243,,947.3,564,1232.6
27/01/2014,0.7,1038,751,1269,,1019.3,688,1235.8
28/01/2014,0,1132,831,1285,,1082.7,782.4,1238.6
29/01/2014,0,1199,884,1291,,1124.7,840.8,1254.2
30/01/2014,0,1217,909,1291,,1139.0,865.8,1261.4
31/01/2014,0,1185,913,1286,,1128.0,865.6,1248.8
01/02/2014,2.3,1203,941,1287,,1143.7,876.2,1264.6
02/02/2014,0,1236,956,1293,,1161.7,891.2,1270.6
03/02/2014,0,1258,969,1294,,1173.7,904.8,1279.6
04/02/2014,0,1266,974,1293,,1177.7,910.4,1282.2
05/02/2014,0,1303,994,1296,,1197.7,929.8,1300.2
06/02/2014,4.6,1081,867,1263,,1070.3,768,1260.6
07/02/2014,11.4,927,707,1243,,959.0,581,1228.2
08/02/2014,3.3,977,740,1257,,991.3,641,1219.8
09/02/2014,1.3,1043,809,1272,,1041.3,731.6,1224
10/02/2014,0,1097,852,1277,,1075.3,788.4,1227.8
11/02/2014,1.6,1139,883,1280,,1100.7,821.8,1230.8
12/02/2014,1.3,1106,874,1277,,1085.7,811,1225.4
13/02/2014,5.7,1081,823,1271,,1058.3,743.8,1223.4
14/02/2014,5.6,995,751,1261,,1002.3,664.6,1211.8
15/02/2014,2.6,1060,819,1267,,1048.7,726.6,1209
16/02/2014,0,1146,879,1277,,1100.7,804,1224.6
17/02/2014,0.1,1178,909,1282,,1123.0,846,1240.4
18/02/2014,0,1200,931,1280,,1137.0,874,1248
19/02/2014,0.3,1207,944,1279,,1143.3,881,1250.2
20/02/2014,2.7,1113,926,1272,,1103.7,850.4,1230.8
21/02/2014,0.6,1178,928,1274,,1126.7,854.2,1238.8
22/02/2014,0.3,1233,963,1280,,1158.7,880.8,1261.2
23/02/2014,0,1256,976,1286,,1172.7,898.6,1274
24/02/2014,0,1282,990,1290,,1187.3,916.2,1286.8
25/02/2014,0,1323,1014,1295,,1210.7,941.4,1311.8
26/02/2014,0,1316,1021,1294,,1210.3,943.6,1307.2
27/02/2014,2.4,1277,1026,1289,,1197.3,946.8,1284.2
28/02/2014,0,1309,1039,1289,,1212.3,974.2,1301
01/03/2014,0.5,1330,1047,1290,,1222.3,972.6,1314
02/03/2014,0,1347,1048,1294,,1229.7,970,1325.8
03/03/2014,0,1400,1073,1303,,1258.7,1008.2,1361.2
04/03/2014,0,1428,1094,1312,,1278.0,1026.8,1386.4
05/03/2014,0,1434,1103,1320,,1285.7,1011.2,1398
06/03/2014,0,1436,1108,1319,,1287.7,1006.6,1404.4
07/03/2014,0,1456,1118,1324,,1299.3,1015.4,1423.2
08/03/2014,0,1459,1120,1322,,1300.3,994,1431.4
09/03/2014,0,1479,1128,1328,,1311.7,979.2,1448.6
10/03/2014,0,1503,1142,1335,,1326.7,1013.6,1465
11/03/2014,0,1506,1148,1335,,1329.7,1024.4,1472
12/03/2014,0,1509,1151,1332,,1330.7,1035.8,1476.6
13/03/2014,0,1508,1156,1329,,1331.0,1040.8,1479.6
14/03/2014,0,1506,1157,1322,,1328.3,1050.8,1480.8
15/03/2014,0.6,1518,1160,1320,,1332.7,1056.8,1490.4
16/03/2014,0.1,1533,1170,1325,,1342.7,1058.4,1504.6
17/03/2014,0,1528,1170,1323,,1340.3,1057.2,1502
18/03/2014,6.5,1472,1170,1304,,1315.3,1057.8,1477.4
19/03/2014,0,1444,1167,1302,,1304.3,1039.2,1469.2
20/03/2014,0,1434,1157,1293,,1294.7,1032.8,1464.6
21/03/2014,6.9,1349,1139,1281,,1256.3,1010,1431.8
22/03/2014,1,1357,1157,1288,,1267.3,1011.8,1441
23/03/2014,1.2,1374,1176,1293,,1281.0,1018.2,1455
24/03/2014,0,1402,1182,1307,,1297.0,1023,1481.8
25/03/2014,0,1447,1188,1332,,1322.3,1009.2,1498.6
26/03/2014,0,1472,1196,1345,,1337.7,977,1509.2
27/03/2014,0,1503,1207,1355,,1355.0,974.8,1530.6
28/03/2014,0,1521,1210,1362,,1364.3,977.2,1546.2
29/03/2014,0,1531,1214,1363,,1369.3,984.2,1557.4
30/03/2014,0,1542,1219,1365,,1375.3,991.6,1565.4
31/03/2014,0,1546,1219,1366,,1377.0,998.8,1573
01/04/2014,0,1551,1224,1369,,1381.3,1005.6,1578.6
02/04/2014,0,1564,1228,1370,,1387.3,1013.8,1589.2
03/04/2014,0,1582,1236,1374,,1397.3,1027.2,1598.8
04/04/2014,0,1593,1246,1378,,1405.7,1036.6,1611.6
05/04/2014,0,1591,1254,1378,,1407.7,1044,1617.4
06/04/2014,0.7,1580,1256,1376,,1404.0,1046,1619.6
07/04/2014,4.9,1570,1245,1354,,1389.7,1031.4,1616.2
08/04/2014,4,1565,1245,1359,,1389.7,1027.8,1623.2
09/04/2014,0,1566,1253,1363,,1394.0,1029.2,1628.4
10/04/2014,0,1577,1261,1365,,1401.0,1035.4,1637
11/04/2014,0,1584,1264,1370,,1406.0,1037.8,1645.2
12/04/2014,0,1599,1269,1376,,1414.7,1045.2,1653.6
13/04/2014,0,1606,1272,1375,,1417.7,1056.6,1658.8
14/04/2014,2.9,1623,1287,1384,,1431.3,1068,1673.4
15/04/2014,0,1631,1296,1392,,1439.7,1073.4,1688
16/04/2014,0,1609,1294,1388,,1430.3,1078.6,1682.2
17/04/2014,0.8,1626,1300,1387,,1437.7,1094.8,1689.6
18/04/2014,0.2,1646,1310,1397,,1451.0,1098.8,1704.2
19/04/2014,0,1641,1313,1397,,1450.3,1103.6,1710.6
20/04/2014,0,1650,1314,1394,,1452.7,1112.4,1716.6
21/04/2014,0.6,1672,1325,1396,,1464.3,1126.4,1736.2
22/04/2014,0,1687,1335,1406,,1476.0,1135.2,1750
23/04/2014,0.9,1682,1303,1375,,1453.3,1126.6,1755.8
24/04/2014,0,1680,1222,1338,,1413.3,1097.2,1760.4
25/04/2014,0,1690,1257,1355,,1434.0,1115.4,1767.4
26/04/2014,2.3,1680,1253,1339,,1424.0,1080.8,1764
27/04/2014,9.3,1675,1231,1334,,1413.3,1058.8,1769.2
28/04/2014,0,1669,1238,1335,,1414.0,1079,1773.4
29/04/2014,2.1,1671,1227,1344,,1414.0,1084.2,1782
30/04/2014,0.4,1680,1113,1358,,1383.7,1042.2,1789.2
01/05/2014,0,1708,1141,1377,,1408.7,1064.8,1802.8
02/05/2014,0,1717,1166,1394,,1425.7,1079.6,1815.4
03/05/2014,0,1716,1181,1402,,1433.0,1089.8,1821
04/05/2014,0,1714,1195,1409,,1439.3,1099,1826.2
05/05/2014,0,1711,1205,1410,,1442.0,1109,1828.6
06/05/2014,7,1721,1209,1396,,1442.0,1109.4,1835.6
07/05/2014,4.4,1711,1195,1384,,1430.0,1091.2,1834
08/05/2014,8.9,1674,1123,1336,,1377.7,1031.8,1822.2
09/05/2014,4.7,1633,1091,1319,,1347.7,1006.4,1807
10/05/2014,5.6,1587,1057,1317,,1320.3,977.2,1788
11/05/2014,13.2,1330,964,1266,,1186.7,772.6,1674.4
12/05/2014,11.8,1234,921,1287,,1147.3,739.8,1640.4
13/05/2014,0.3,1311,967,1306,,1194.7,773.8,1637.4
14/05/2014,0.1,1367,1009,1315,,1230.3,801.4,1640.6000000000001
15/05/2014,0,1393,1036,1328,,1252.3,822.4,1655.8
16/05/2014,0,1417,1053,1332,,1267.3,840.6,1661.8
17/05/2014,0,1438,1072,1346,,1285.3,856.6,1670.8
18/05/2014,0,1471,1098,1362,,1310.3,877.2,1690
19/05/2014,0,1508,1133,1390,,1343.7,901.4,1721.6
20/05/2014,0,1526,1150,1405,,1360.3,919.6,1742.6
21/05/2014,0,1554,1173,1422,,1383.0,945,1759.8
22/05/2014,3.6,1574,1180,1410,,1388.0,954.4,1771.4
23/05/2014,0.1,1596,1195,1415,,1402.0,975.4,1788
24/05/2014,0,1623,1220,1444,,1429.0,1001,1806
25/05/2014,0,1608,1225,1415,,1416.0,980.2,1803.6
26/05/2014,14,1513,1196,1334,,1347.7,960.2,1768
27/05/2014,2.9,1462,1141,1303,,1302.0,925,1751.8
28/05/2014,9,1408,1023,1299,,1243.3,859.2,1733.8
29/05/2014,0.4,1421,1019,1319,,1253.0,854,1742.6000000000001
30/05/2014,0,1453,1056,1336,,1281.7,870.6,1757.8
31/05/2014,0,1492,1097,1354,,1314.3,890,1775.8
01/06/2014,0,1524,1132,1378,,1344.7,909.4,1789.8
02/06/2014,0,1545,1161,1400,,1368.7,931.8,1800.6000000000001
03/06/2014,0,1563,1177,1408,,1382.7,948.4,1807.2
04/06/2014,3.8,1598,1173,1407,,1392.7,957,1827.8
05/06/2014,2,1624,1197,1435,,1418.7,977.4,1843
06/06/2014,0,1645,1218,1461,,1441.3,1000.8,1855.6
07/06/2014,0,1671,1235,1463,,1456.3,1025,1872
08/06/2014,3.7,1671,1241,1449,,1453.7,1020.2,1875
09/06/2014,11.7,1660,1236,1450,,1448.7,1014.6,1877.2
10/06/2014,1.5,1677,1243,1461,,1460.3,1051,1891.2
11/06/2014,1.8,1691,1260,1485,,1478.7,1074.6,1901
12/06/2014,0,1699,1269,1500,,1489.3,1095,1907.2
13/06/2014,0,1725,1283,1515,,1507.7,1114.4,1923.6
14/06/2014,0,1746,1298,1543,,1529.0,1130.6,1936.8
15/06/2014,0,1752,1307,1541,,1533.3,1145,1944
16/06/2014,0.3,1767,1319,1550,,1545.3,1164.2,1954.8
17/06/2014,0.1,1778,1333,1560,,1557.0,1178.8,1964
18/06/2014,0.1,1780,1336,1552,,1556.0,1187.8,1968.4
19/06/2014,0.7,1789,1343,1566,,1566.0,1197.8,1977.4
20/06/2014,0.3,1805,1356,1587,,1582.7,1206.6,1988
21/06/2014,0,1819,1368,1602,,1596.3,1219.2,1999
22/06/2014,0.3,1826,1380,1617,,1607.7,1229.4,2007.2
23/06/2014,0,1830,1359,1573,,1587.3,1227.6,2014.2
24/06/2014,1.4,1840,1304,1506,,1550.0,1214,2023
25/06/2014,0,1856,1328,1594,,1592.7,1227.2,2033
26/06/2014,0,1857,1345,1634,,1612.0,1228.6,2038.2
27/06/2014,3.2,1844,1346,1637,,1609.0,1229.6,2036
28/06/2014,0.1,1834,1337,1600,,1590.3,1188.2,2037.4
29/06/2014,16.8,1825,1302,1537,,1554.7,1167.6,2040.4
30/06/2014,2.2,1831,1283,1552,,1555.3,1173.2,2046.4
01/07/2014,0,1846,1295,1602,,1581.0,1189.4,2057.2
02/07/2014,0,1856,1307,1644,,1602.3,1202.6,2063.6
03/07/2014,0,1859,1321,1668,,1616.0,1217.8,2066.6
04/07/2014,0,1871,1326,1674,,1623.7,1230,2074.4
05/07/2014,1.1,1875,1335,1679,,1629.7,1225.2,2080.2
06/07/2014,9.2,1862,1331,1683,,1625.3,1183.4,2082.2
07/07/2014,0,1834,1300,1598,,1577.3,1160.2,2075.2
08/07/2014,17.4,1748,1113,1425,,1428.7,999.6,2031.8
09/07/2014,21.1,1659,931,1354,,1314.7,904,1986.6000000000001
10/07/2014,7.6,1649,895,1345,,1296.3,888.4,1980.2
11/07/2014,3.8,1658,876,1339,,1291.0,878.4,1978.4
12/07/2014,0,1667,946,1362,,1325.0,913.6,1979
13/07/2014,0,1701,1010,1387,,1366.0,949.4,1996.2
14/07/2014,0.3,1724,1058,1411,,1397.7,972.8,2011.4
15/07/2014,2.1,1738,1090,1438,,1422.0,991.6,2020.6000000000001
16/07/2014,0,1757,1124,1473,,1451.3,1015.4,2035.4
17/07/2014,0,1774,1158,1513,,1481.7,1038,2045.8
18/07/2014,0,1799,1195,1560,,1518.0,1065.4,2059.4
19/07/2014,0,1820,1215,1582,,1539.0,1071,2072.6
20/07/2014,0.1,1829,1211,1547,,1529.0,1052,2081
21/07/2014,4,1840,1179,1556,,1525.0,1060.2,2089.6
22/07/2014,0,1862,1208,1619,,1563.0,1083.2,2102.6
23/07/2014,0,1886,1233,1659,,1592.7,1107.6,2115.8
24/07/2014,0.3,1884,1230,1644,,1586.0,1118.4,2119.2
25/07/2014,3.6,1871,1230,1644,,1581.7,1122,2116.4
26/07/2014,0.8,1883,1249,1671,,1601.0,1375.6,2167.9
27/07/2014,0,1870,1170,1605,,1548.3,1300.5,2141.6
28/07/2014,40.5,1801,861,1375,,1345.7,1015.2,2095.7000000000003
29/07/2014,1.3,1816,918,1373,,1369.0,1054.5,2100.2000000000003
30/07/2014,0,1834,987,1412,,1411.0,1114.5,2107.7000000000003
31/07/2014,0,1848,1039,1462,,1449.7,1165.9,2116.1
01/08/2014,0,1869,1083,1500,,1484.0,1208.1,2128
02/08/2014,1.2,1891,1122,1525,,1512.7,1242.9,2145.8
03/08/2014,0,1909,1159,1563,,1543.7,1280.2,2163.1
04/08/2014,0,1923,1191,1598,,1570.7,1313.1,2175
05/08/2014,0,1925,1211,1621,,1585.7,1334,2179.1
06/08/2014,2,1930,1228,1624,,1594.0,1346.8,2186.9
07/08/2014,0,1924,1240,1628,,1597.3,1356.4,2187.9
08/08/2014,15.4,1888,1226,1517,,1543.7,1313.3,2181.3
09/08/2014,1.8,1876,1234,1537,,1549.0,1324.9,2179.1
10/08/2014,14.8,1822,1210,1366,,1466.0,1256.8,2165
11/08/2014,1.5,1807,1200,1382,,1463.0,1254.6,2162.6
12/08/2014,6.5,1799,1186,1407,,1464.0,1252.3,2164.4
13/08/2014,0,1805,1195,1404,,1468.0,1257.7,2170.4
14/08/2014,6.7,1791,1199,1358,,1449.3,1246.7,2171.1
15/08/2014,7.4,1791,1216,1355,,1454.0,1257.7,2173.2000000000003
16/08/2014,0.1,1770,1213,1353,,1445.3,1255,2162.7000000000003
17/08/2014,15.8,1670,1099,1294,,1354.3,1157.5,2124.3
18/08/2014,8.5,1593,968,1300,,1287.0,1067.6,2087.2000000000003
19/08/2014,11,1555,927,1312,,1264.7,1042.5,2059.7000000000003
20/08/2014,1.4,1563,927,1322,,1270.7,1045.5,2043.9
21/08/2014,0.1,1573,972,1340,,1295.0,1082.4,2035.7
22/08/2014,4.2,1562,947,1346,,1285.0,1066.7,2026.1000000000001
23/08/2014,3.1,1561,983,1351,,1298.3,1093.4,2020.2
24/08/2014,2.2,1499,996,1357,,1284.0,1104.3,1993.9
25/08/2014,3.9,1352,920,1335,,1202.3,1044.5,1944.2000000000003
26/08/2014,8.1,1345,936,1352,,1211.0,1058.7,1936.5000000000002
27/08/2014,0,1397,993,1362,,1250.7,1103.7,1939.5000000000002
28/08/2014,6.3,1406,969,1354,,1243.0,1084.5,1934.5000000000002
29/08/2014,0.2,1314,917,1337,,1189.3,1036.1,1901.9
30/08/2014,17.1,1127,829,1331,,1095.7,918.4,1879.1000000000001
31/08/2014,2.9,1222,880,1340,,1147.3,982.6,1860.1000000000001
01/09/2014,0,1285,930,1346,,1187.0,1036.5,1844.4
02/09/2014,0,1333,979,1365,,1225.7,1085.2,1837.5
03/09/2014,0,1370,1016,1387,,1257.7,1122.2,1833.6000000000001
04/09/2014,0,1401,1036,1397,,1278.0,1144.3,1831.5
05/09/2014,0,1430,1055,1399,,1294.7,1158.2,1836.7
06/09/2014,0.4,1439,1077,1400,,1305.3,1173.9,1839.4
07/09/2014,0,1473,1106,1421,,1333.3,1200.5,1853.8000000000002
08/09/2014,0,1502,1127,1428,,1352.3,1217.3,1866
09/09/2014,0.1,1521,1144,1429,,1364.7,1229.5,1877.3000000000002
10/09/2014,0,1547,1165,1444,,1385.3,1248.7,1890.7
11/09/2014,0,1576,1184,1465,,1408.3,1268.3,1907.8000000000002
12/09/2014,0,1598,1201,1484,,1427.7,1285.9,1920
13/09/2014,0,1606,1208,1485,,1433.0,1291.1,1925.9
14/09/2014,0,1621,1213,1486,,1440.0,1294.9,1936
15/09/2014,0,1636,1224,1502,,1454.0,1307.4,1944.7
16/09/2014,0,1652,1231,1529,,1470.7,1320.4,1954.4
17/09/2014,0,1670,1245,1553,,1489.3,1337.4,1964
18/09/2014,0,1685,1250,1554,,1496.3,1341.2,1974.8000000000002
19/09/2014,0.1,1691,1252,1540,,1494.3,1338.4,1982.2
20/09/2014,0.9,1694,1259,1539,,1497.3,1343,1989.4
21/09/2014,1.9,1703,1274,1560,,1512.3,1359.8,1997.7
22/09/2014,0.3,1718,1283,1580,,1527.0,1372.1,2004.3000000000002
23/09/2014,0,1711,1285,1579,,1525.0,1373.2,2003.6000000000001
24/09/2014,2.9,1735,1297,1590,,1540.7,1384.9,2018.5
25/09/2014,0.2,1744,1308,1616,,1556.0,1400.4,2026.8000000000002
26/09/2014,0.1,1753,1313,1647,,1571.0,1413.2,2030.2
27/09/2014,0,1751,1319,1658,,1576.0,1420.7,2033.8000000000002
28/09/2014,0,1761,1326,1664,,1583.7,1427.4,2041.7
29/09/2014,1.8,1765,1329,1663,,1585.7,1429.2,2048.5
30/09/2014,0.4,1772,1335,1668,,1591.7,1434.9,2054.8
01/10/2014,0,1776,1343,1676,,1598.3,1442.9,2061.6
02/10/2014,0,1772,1344,1683,,1599.7,1445.7,2061.1
03/10/2014,0,1772,1348,1691,,1603.7,1450.9,2064.6
04/10/2014,0,1785,1351,1689,,1608.3,1452.4,2074.1
05/10/2014,0.9,1773,1343,1677,,1597.7,1443.2,2067.7000000000003
06/10/2014,0,1765,1334,1613,,1570.7,1417.7,2068.1
07/10/2014,8.2,1782,1335,1603,,1573.3,1415.4,2076.7000000000003
08/10/2014,5.1,1768,1329,1603,,1566.7,1411.2,2076.7000000000003
09/10/2014,0,1783,1335,1624,,1580.7,1421.7,2087.5
10/10/2014,0,1774,1323,1584,,1560.3,1401.3,2088.3
11/10/2014,4.1,1767,1316,1497,,1526.7,1370.3,2090.4
12/10/2014,3.6,1746,1295,1445,,1495.3,1340,2084.8
13/10/2014,1.1,1747,1283,1422,,1484.0,1324.7,2087.9
14/10/2014,0,1750,1279,1418,,1482.3,1320.7,2093
15/10/2014,0.7,1743,1271,1405,,1473.0,1311.2,2093.7000000000003
16/10/2014,4.6,1747,1269,1399,,1471.7,1308,2100.5
17/10/2014,0,1744,1275,1407,,1475.3,1314.6,2101.7000000000003
18/10/2014,0,1731,1273,1412,,1472.0,1314.7,2102
19/10/2014,9.7,1728,1268,1415,,1470.3,1312.1,2103.2000000000003
20/10/2014,0.2,1696,1246,1392,,1444.7,1289.8,2092.9
