date,P,GW1,GW2,GW3,GW4,GW5,Mean,10th_percentile,90th_percentile
03/08/2013,0.7,1924,1581,1855,2388,1139,1777.4,1315.8,2202.4
04/08/2013,0.0,1937,1590,1873,2394,1153,1789.4,1327.8,2211.2
05/08/2013,0.0,1958,1595,1882,2395,1184,1802.8,1348.4,2220.2
06/08/2013,0.0,1939,1595,1851,2390,1170,1789.0,1340.0,2209.6
07/08/2013,9.6,1928,1599,1842,2402,1173,1788.8,1343.4,2212.4
08/08/2013,0.9,1945,1608,1882,2417,1184,1807.2,1353.6,2228.2
09/08/2013,0.0,1954,1613,1892,2417,1205,1816.2,1368.2,2231.8
10/08/2013,0.0,1961,1619,1900,2423,1210,1822.6,1373.6,2238.2
11/08/2013,1.1,1966,1620,1794,2431,1219,1806.0,1379.4,2245.0
12/08/2013,0.0,1974,1623,1815,2437,1235,1816.8,1390.2,2251.8
13/08/2013,1.9,1984,1630,1829,2448,1238,1825.8,1394.8,2262.4
14/08/2013,0.0,1989,1636,1852,2454,1240,1834.2,1398.4,2268.0
15/08/2013,0.4,1998,1642,1908,2462,1247,1851.4,1405.0,2276.4
16/08/2013,0.0,2003,1647,1956,2465,1252,1864.6,1410.0,2280.2
17/08/2013,2.8,1993,1647,1940,2466,1235,1856.2,1399.8,2276.8
18/08/2013,4.9,1990,1650,1719,2472,1228,1811.8,1396.8,2279.2
19/08/2013,3.1,2009,1656,1718,2486,1225,1818.8,1397.4,2295.2
20/08/2013,0.0,2007,1660,1745,2493,1223,1825.6,1397.8,2298.6
21/08/2013,0.0,2011,1663,1761,2498,1237,1834.0,1407.4,2303.2
22/08/2013,0.0,2020,1668,1779,2498,1246,1842.2,1414.8,2306.8
23/08/2013,0.1,2032,1672,1800,2503,1255,1852.4,1421.8,2314.6
24/08/2013,9.7,2038,1678,1804,2504,1266,1858.0,1430.8,2317.6
25/08/2013,0.1,2056,1685,1831,2510,1278,1872.0,1440.8,2328.4
26/08/2013,0.0,2066,1690,1857,2520,1285,1883.6,1447.0,2338.4
27/08/2013,0.0,2072,1695,1879,2525,1301,1894.4,1458.6,2343.8
28/08/2013,0.0,2074,1695,1897,2531,1302,1899.8,1459.2,2348.2
29/08/2013,0.0,2078,1701,1914,2535,1307,1907.0,1464.6,2352.2
30/08/2013,0.0,2081,1706,1920,2536,1320,1912.6,1474.4,2354.0
31/08/2013,1.0,2084,1707,1930,2543,1326,1918.0,1478.4,2359.4
01/09/2013,0.0,2089,1708,1933,2545,1332,1921.4,1482.4,2362.6
02/09/2013,0.0,2102,1712,1937,2555,1331,1927.4,1483.4,2373.8
03/09/2013,0.0,2109,1718,1923,2563,1330,1928.6,1485.2,2381.4
04/09/2013,0.0,2118,1723,1930,2570,1334,1935.0,1489.6,2389.2
05/09/2013,0.0,2133,1713,1947,2573,1326,1938.4,1480.8,2397.0
06/09/2013,2.4,2117,1676,1931,2569,1311,1920.8,1457.0,2388.2
07/09/2013,8.1,2052,1617,1742,2569,1202,1836.4,1368.0,2362.2
08/09/2013,22.2,2009,1543,1719,2574,1172,1803.4,1320.4,2348.0
09/09/2013,15.7,1779,1291,1361,2499,687,1523.4,928.6,2211.0
10/09/2013,74.5,1243,917,1193,2379,231,1192.6,505.40000000000003,1924.6000000000001
11/09/2013,3.4,1252,929,1275,2343,324,1224.6,566.0,1915.8000000000002
12/09/2013,0.1,1311,967,1301,2312,471,1272.4,669.4,1911.6000000000001
13/09/2013,0.1,1246,912,1289,2284,572,1260.6,708.0,1886.0
14/09/2013,8.0,1256,888,1293,2264,676,1275.4,760.8,1875.6000000000001
15/09/2013,8.4,1146,805,1267,2238,546,1200.4,649.6,1849.6000000000001
16/09/2013,4.3,1183,858,1285,2222,644,1238.4,729.6,1847.2
17/09/2013,4.6,1128,801,1274,2202,594,1199.8,676.8,1830.8000000000002
18/09/2013,2.3,1133,792,1296,2185,655,1212.2,709.8,1829.4
19/09/2013,0.6,1135,863,1315,2170,740,1244.6,789.2,1828.0
20/09/2013,0.9,1137,924,1335,2163,789,1269.6,843.0,1831.8000000000002
21/09/2013,0.0,1139,955,1343,2154,825,1283.2,877.0,1829.6000000000001
22/09/2013,0.0,1141,976,1350,2146,843,1291.2,896.2,1827.6000000000001
23/09/2013,0.0,1144,989,1348,2134,857,1294.4,909.8,1819.6000000000001
24/09/2013,0.0,1146,1010,1353,2129,874,1302.4,928.4,1818.6000000000001
25/09/2013,0.0,1148,1042,1367,2125,903,1317.0,958.6,1821.8000000000002
26/09/2013,0.0,1150,1072,1385,2123,913,1328.6,976.6,1827.8000000000002
27/09/2013,0.0,1153,1098,1405,2124,922,1340.4,992.4,1836.4
28/09/2013,0.0,1155,1123,1426,2124,933,1352.2,1009.0,1844.8000000000002
29/09/2013,0.0,1157,1144,1439,2130,951,1364.2,1028.2,1853.6000000000001
30/09/2013,0.0,1159,1166,1450,2135,963,1374.6,1041.4,1861.0
01/10/2013,0.0,1162,1185,1464,2145,966,1384.4,1044.4,1872.6000000000001
02/10/2013,0.0,1164,1199,1481,2150,963,1391.4,1043.4,1882.4
03/10/2013,0.0,1166,1204,1472,2158,961,1392.2,1043.0,1883.6000000000001
04/10/2013,3.8,1168,1209,1459,2166,972,1394.8,1050.4,1883.2
05/10/2013,0.0,1171,1216,1456,2177,973,1398.6,1052.2,1888.6000000000001
06/10/2013,0.0,1173,1223,1464,2182,970,1402.4,1051.2,1894.8000000000002
07/10/2013,0.0,1175,1231,1471,2188,969,1406.8,1051.4,1901.2
08/10/2013,0.0,1177,1221,1458,2185,958,1399.8,1045.6,1894.2
09/10/2013,2.3,1180,1226,1461,2187,960,1402.8,1048.0,1896.6000000000001
10/10/2013,0.1,1182,1213,1426,2187,923,1386.2,1026.6,1882.6000000000001
11/10/2013,20.3,1184,1015,1289,2187,636,1262.2,787.6,1827.8000000000002
12/10/2013,8.1,1186,900,1280,2175,538,1215.8,682.8,1817.0
13/10/2013,6.2,1189,902,1286,2167,586,1226.0,712.4,1814.6000000000001
14/10/2013,0.1,1191,911,1288,2148,563,1220.2,702.2,1804.0
15/10/2013,5.2,1193,911,1282,2134,594,1222.8,720.8,1793.2
16/10/2013,0.5,1195,945,1294,2121,691,1249.2,792.6,1790.2
17/10/2013,0.1,1197,991,1313,2109,755,1273.0,849.4,1790.6000000000001
18/10/2013,0.0,1200,1007,1321,2102,775,1281.0,867.8,1789.6000000000001
19/10/2013,0.7,1202,1032,1325,2096,794,1289.8,889.2,1787.6000000000001
20/10/2013,0.0,1204,1052,1335,2092,817,1300.0,911.0,1789.2
21/10/2013,0.0,1206,1061,1343,2088,816,1302.8,914.0,1790.0
22/10/2013,8.0,1209,998,1310,2081,739,1267.4,842.6,1772.6000000000001
23/10/2013,0.3,1211,1023,1320,2084,806,1288.8,892.8,1778.4
24/10/2013,0.0,1213,1031,1328,2077,821,1294.0,905.0,1777.4
25/10/2013,1.4,1215,1044,1325,2074,812,1294.0,904.8,1774.4
26/10/2013,0.0,1218,1045,1323,2067,814,1293.4,906.4,1769.4
27/10/2013,3.3,1220,939,1280,2061,633,1226.6,755.4,1748.6000000000001
28/10/2013,11.2,1222,944,1287,2059,729,1248.2,815.0,1750.2
29/10/2013,0.7,1224,996,1298,2054,802,1274.8,879.6,1751.6000000000001
30/10/2013,0.0,1227,1018,1307,2046,823,1284.2,901.0,1750.4
31/10/2013,0.0,1229,1031,1315,2037,840,1290.4,916.4,1748.2
01/11/2013,0.0,1231,982,1290,2023,764,1258.0,851.2,1729.8000000000002
02/11/2013,9.4,1233,895,1250,2016,703,1219.4,779.8,1709.6000000000001
03/11/2013,8.5,1236,649,1102,1992,394,1074.6,496.0,1689.6000000000001
04/11/2013,18.5,1238,616,1191,1945,428,1083.6,503.2,1662.2
05/11/2013,7.0,1240,605,1208,1899,466,1083.6,521.6,1635.4
06/11/2013,3.3,1242,570,1210,1858,483,1072.6,517.8,1611.6000000000001
07/11/2013,6.0,1245,620,1224,1808,540,1087.4,572.0,1582.8
08/11/2013,3.0,1247,620,1230,1764,600,1092.2,608.0,1557.2
09/11/2013,6.0,1249,596,1219,1727,572,1072.6,581.6,1535.8
10/11/2013,1.8,1251,695,1236,1708,686,1115.2,689.6,1525.2
11/11/2013,0.1,1253,729,1259,1677,737,1131.0,732.2,1509.8
12/11/2013,2.4,1256,756,1279,1666,759,1143.2,757.2,1511.2
13/11/2013,0.0,1258,780,1285,1639,788,1150.0,783.2,1497.4
14/11/2013,0.6,1260,823,1297,1639,815,1166.8,818.2,1502.2
15/11/2013,0.0,1262,845,1298,1629,838,1174.4,840.8,1496.6
16/11/2013,0.0,1265,856,1299,1620,853,1178.6,854.2,1491.6
17/11/2013,0.0,1267,861,1295,1608,860,1178.2,860.4,1482.8
18/11/2013,0.0,1269,888,1301,1608,880,1189.2,883.2,1485.2
19/11/2013,1.0,1271,898,1301,1607,872,1189.8,882.4,1484.6
20/11/2013,0.0,1274,928,1309,1613,898,1204.4,910.0,1491.4
21/11/2013,0.0,1276,956,1322,1630,926,1222.0,938.0,1506.8
22/11/2013,0.0,1278,976,1330,1647,937,1233.6,952.6,1520.2
23/11/2013,0.0,1280,988,1333,1660,944,1241.0,961.6,1529.2
24/11/2013,0.7,1283,1007,1333,1673,948,1248.8,971.6,1537.0
25/11/2013,0.1,1285,1017,1333,1685,944,1252.8,973.2,1544.2
26/11/2013,0.0,1287,1019,1328,1690,942,1253.2,972.8,1545.2
27/11/2013,0.1,1289,1021,1323,1700,943,1255.2,974.2,1549.2
28/11/2013,0.7,1292,988,1319,1685,923,1241.4,949.0,1538.6
29/11/2013,5.8,1294,957,1315,1692,903,1232.2,924.6,1541.2
30/11/2013,1.4,1296,982,1314,1710,913,1243.0,940.6,1551.6
01/12/2013,0.0,1298,1008,1320,1715,920,1252.2,955.2,1557.0
02/12/2013,0.0,1301,1018,1321,1709,925,1254.8,962.2,1553.8
03/12/2013,0.0,1303,1025,1320,1709,934,1258.2,970.4,1553.4
04/12/2013,1.2,1273,969,1301,1699,845,1217.4,894.6,1539.8
05/12/2013,7.7,1129,870,1288,1700,710,1139.4,774.0,1535.2
06/12/2013,1.1,1193,894,1293,1700,803,1176.6,839.4,1537.2
07/12/2013,0.5,1227,900,1293,1696,844,1192.0,866.4,1534.8
08/12/2013,0.1,1269,937,1300,1697,877,1216.0,901.0,1538.2
09/12/2013,0.0,1308,975,1308,1693,894,1235.6,926.4,1539.0
10/12/2013,0.0,1331,996,1315,1678,898,1243.6,937.2,1539.2
11/12/2013,0.1,1330,999,1312,1670,897,1241.6,937.8,1534.0
12/12/2013,0.0,1348,1016,1316,1662,907,1249.8,950.6,1536.4
13/12/2013,0.0,1326,1018,1310,1668,894,1243.2,943.6,1531.2
14/12/2013,3.1,1284,995,1303,1681,870,1226.6,920.0,1529.8
15/12/2013,0.8,1313,997,1306,1680,884,1236.0,929.2,1533.2
16/12/2013,0.0,1357,1027,1316,1682,913,1259.0,958.6,1552.0
17/12/2013,0.1,1355,1027,1319,1677,909,1257.4,956.2,1548.2
18/12/2013,0.0,1280,989,1305,1670,872,1223.2,918.8,1524.0
19/12/2013,5.2,1293,1002,1304,1692,883,1234.8,930.6,1536.8
20/12/2013,0.0,1312,1004,1308,1694,892,1242.0,936.8,1541.2
21/12/2013,1.9,1295,1001,1306,1685,894,1236.2,936.8,1533.4
22/12/2013,1.0,1301,1011,1310,1684,890,1239.2,938.4,1534.4
23/12/2013,0.1,1221,913,1289,1660,780,1172.6,833.2,1511.6
24/12/2013,19.9,892,571,1218,1602,347,926.0,436.6,1448.4
25/12/2013,10.0,984,650,1265,1536,573,1001.6,603.8,1427.6
26/12/2013,0.0,1044,714,1278,1496,665,1039.4,684.6,1408.8
27/12/2013,4.8,872,521,1232,1458,367,890.0,428.6,1367.6
28/12/2013,12.0,932,607,1258,1400,535,946.4,563.8,1343.2
29/12/2013,0.3,1013,692,1276,1358,643,996.4,662.6,1325.2
30/12/2013,0.4,1057,740,1284,1331,704,1023.2,718.4,1312.2
31/12/2013,0.3,1074,769,1286,1311,730,1034.0,745.6,1301.0
01/01/2014,1.1,1098,795,1289,1307,758,1049.4,772.8,1299.8
02/01/2014,0.5,1091,811,1288,1309,747,1049.2,772.6,1300.6
03/01/2014,5.1,1027,788,1279,1296,669,1011.8,716.6,1289.2
04/01/2014,0.1,1073,820,1282,1296,729,1040.0,765.4,1290.4
05/01/2014,2.0,1082,814,1279,1289,737,1040.2,767.8,1285.0
06/01/2014,6.6,1040,750,1269,1286,654,999.8,692.4,1279.2
07/01/2014,0.0,1054,757,1271,1270,695,1009.4,719.8,1270.6
08/01/2014,4.5,1049,768,1272,1247,706,1008.4,730.8,1262.0
09/01/2014,2.5,1054,820,1275,1236,706,1018.2,751.6,1259.4
10/01/2014,0.2,1119,852,1280,1227,766,1048.8,800.4,1258.8
11/01/2014,2.0,1151,869,1285,1226,774,1061.0,812.0,1261.4
12/01/2014,0.0,1161,876,1287,1219,797,1068.0,828.6,1259.8
13/01/2014,0.0,1193,898,1293,1224,823,1086.2,853.0,1265.4
14/01/2014,0.2,1208,913,1292,1233,835,1096.2,866.2,1268.4
15/01/2014,2.6,1139,871,1283,1232,788,1062.6,821.2,1262.6
16/01/2014,0.9,1161,893,1286,1238,779,1071.4,824.6,1266.8
17/01/2014,2.1,1145,896,1285,1244,770,1068.0,820.4,1268.6
18/01/2014,0.0,1207,925,1292,1242,813,1095.8,857.8,1272.0
19/01/2014,0.0,1256,953,1297,1258,858,1124.4,896.0,1281.4
20/01/2014,0.0,1275,971,1299,1271,880,1139.2,916.4,1289.4
21/01/2014,0.0,1287,984,1300,1287,887,1149.0,925.8,1294.8
22/01/2014,0.0,1289,993,1299,1295,885,1152.2,928.2,1297.4
23/01/2014,1.2,1203,995,1293,1308,809,1121.6,883.4,1302.0
24/01/2014,2.0,1206,988,1293,1312,795,1118.8,872.2,1304.4
25/01/2014,4.8,1060,821,1266,1289,630,1013.2,706.4,1279.8
26/01/2014,13.0,933,666,1243,1217,496,911.0,564.0,1232.6
27/01/2014,0.7,1038,751,1269,1186,646,978.0,688.0,1235.8
28/01/2014,0.0,1132,831,1285,1169,750,1033.4,782.4,1238.6
29/01/2014,0.0,1199,884,1291,1176,812,1072.4,840.8,1254.2
30/01/2014,0.0,1217,909,1291,1187,837,1088.2,865.8,1261.4
31/01/2014,0.0,1185,913,1286,1193,834,1082.2,865.6,1248.8
01/02/2014,2.3,1203,941,1287,1231,833,1099.0,876.2,1264.6
02/02/2014,0.0,1236,956,1293,1237,848,1114.0,891.2,1270.6
03/02/2014,0.0,1258,969,1294,1247,862,1126.0,904.8,1279.6
04/02/2014,0.0,1266,974,1293,1242,868,1128.6,910.4,1282.2
05/02/2014,0.0,1303,994,1296,1267,887,1149.4,929.8,1300.2
06/02/2014,4.6,1081,867,1263,1257,702,1034.0,768.0,1260.6
07/02/2014,11.4,927,707,1243,1206,497,916.0,581.0,1228.2
08/02/2014,3.3,977,740,1257,1164,575,942.6,641.0,1219.8
09/02/2014,1.3,1043,809,1272,1152,680,991.2,731.6,1224.0
10/02/2014,0.0,1097,852,1277,1154,746,1025.2,788.4,1227.8
11/02/2014,1.6,1139,883,1280,1157,781,1048.0,821.8,1230.8
12/02/2014,1.3,1106,874,1277,1148,769,1034.8,811.0,1225.4
13/02/2014,5.7,1081,823,1271,1152,691,1003.6,743.8,1223.4
14/02/2014,5.6,995,751,1261,1138,607,950.4,664.6,1211.8
15/02/2014,2.6,1060,819,1267,1122,665,986.6,726.6,1209.0
16/02/2014,0.0,1146,879,1277,1126,754,1036.4,804.0,1224.6
17/02/2014,0.1,1178,909,1282,1129,804,1060.4,846.0,1240.4
18/02/2014,0.0,1200,931,1280,1148,836,1079.0,874.0,1248.0
19/02/2014,0.3,1207,944,1279,1159,839,1085.6,881.0,1250.2
20/02/2014,2.7,1113,926,1272,1169,800,1056.0,850.4,1230.8
21/02/2014,0.6,1178,928,1274,1186,805,1074.2,854.2,1238.8
22/02/2014,0.3,1233,963,1280,1210,826,1102.4,880.8,1261.2
23/02/2014,0.0,1256,976,1286,1216,847,1116.2,898.6,1274.0
24/02/2014,0.0,1282,990,1290,1228,867,1131.4,916.2,1286.8
25/02/2014,0.0,1323,1014,1295,1245,893,1154.0,941.4,1311.8
26/02/2014,0.0,1316,1021,1294,1248,892,1154.2,943.6,1307.2
27/02/2014,2.4,1277,1026,1289,1253,894,1147.8,946.8,1284.2
28/02/2014,0.0,1309,1039,1289,1263,931,1166.2,974.2,1301.0
01/03/2014,0.5,1330,1047,1290,1274,923,1172.8,972.6,1314.0
02/03/2014,0.0,1347,1048,1294,1272,918,1175.8,970.0,1325.8
03/03/2014,0.0,1400,1073,1303,1302,965,1208.6,1008.2,1361.2
04/03/2014,0.0,1428,1094,1312,1324,982,1228.0,1026.8,1386.4
05/03/2014,0.0,1434,1103,1320,1344,950,1230.2,1011.2,1398.0
06/03/2014,0.0,1436,1108,1319,1357,939,1231.8,1006.6,1404.4
07/03/2014,0.0,1456,1118,1324,1374,947,1243.8,1015.4,1423.2
08/03/2014,0.0,1459,1120,1322,1390,910,1240.2,994.0,1431.4
09/03/2014,0.0,1479,1128,1328,1403,880,1243.6,979.2,1448.6
10/03/2014,0.0,1503,1142,1335,1408,928,1263.2,1013.6,1465.0
11/03/2014,0.0,1506,1148,1335,1421,942,1270.4,1024.4,1472.0
12/03/2014,0.0,1509,1151,1332,1428,959,1275.8,1035.8,1476.6
13/03/2014,0.0,1508,1156,1329,1437,964,1278.8,1040.8,1479.6
14/03/2014,0.0,1506,1157,1322,1443,980,1281.6,1050.8,1480.8
15/03/2014,0.6,1518,1160,1320,1449,988,1287.0,1056.8,1490.4
16/03/2014,0.1,1533,1170,1325,1462,984,1294.8,1058.4,1504.6
17/03/2014,0.0,1528,1170,1323,1463,982,1293.2,1057.2,1502.0
18/03/2014,6.5,1472,1170,1304,1481,983,1282.0,1057.8,1477.4
19/03/2014,0.0,1444,1167,1302,1486,954,1270.6,1039.2,1469.2
20/03/2014,0.0,1434,1157,1293,1485,950,1263.8,1032.8,1464.6
21/03/2014,6.9,1349,1139,1281,1487,924,1236.0,1010.0,1431.8
22/03/2014,1.0,1357,1157,1288,1497,915,1242.8,1011.8,1441.0
23/03/2014,1.2,1374,1176,1293,1509,913,1253.0,1018.2,1455.0
24/03/2014,0.0,1402,1182,1307,1535,917,1268.6,1023.0,1481.8
25/03/2014,0.0,1447,1188,1332,1533,890,1278.0,1009.2,1498.6
26/03/2014,0.0,1472,1196,1345,1534,831,1275.6,977.0,1509.2
27/03/2014,0.0,1503,1207,1355,1549,820,1286.8,974.8,1530.6
28/03/2014,0.0,1521,1210,1362,1563,822,1295.6,977.2,1546.2
29/03/2014,0.0,1531,1214,1363,1575,831,1302.8,984.2,1557.4
30/03/2014,0.0,1542,1219,1365,1581,840,1309.4,991.6,1565.4
31/03/2014,0.0,1546,1219,1366,1591,852,1314.8,998.8,1573.0
01/04/2014,0.0,1551,1224,1369,1597,860,1320.2,1005.6,1578.6
02/04/2014,0.0,1564,1228,1370,1606,871,1327.8,1013.8,1589.2
03/04/2014,0.0,1582,1236,1374,1610,888,1338.0,1027.2,1598.8
04/04/2014,0.0,1593,1246,1378,1624,897,1347.6,1036.6,1611.6
05/04/2014,0.0,1591,1254,1378,1635,904,1352.4,1044.0,1617.4
06/04/2014,0.7,1580,1256,1376,1646,906,1352.8,1046.0,1619.6
07/04/2014,4.9,1570,1245,1354,1647,889,1341.0,1031.4,1616.2
08/04/2014,4.0,1565,1245,1359,1662,883,1342.8,1027.8,1623.2
09/04/2014,0.0,1566,1253,1363,1670,880,1346.4,1029.2,1628.4
10/04/2014,0.0,1577,1261,1365,1677,885,1353.0,1035.4,1637.0
11/04/2014,0.0,1584,1264,1370,1686,887,1358.2,1037.8,1645.2
12/04/2014,0.0,1599,1269,1376,1690,896,1366.0,1045.2,1653.6
13/04/2014,0.0,1606,1272,1375,1694,913,1372.0,1056.6,1658.8
14/04/2014,2.9,1623,1287,1384,1707,922,1384.6,1068.0,1673.4
15/04/2014,0.0,1631,1296,1392,1726,925,1394.0,1073.4,1688.0
16/04/2014,0.0,1609,1294,1388,1731,935,1391.4,1078.6,1682.2
17/04/2014,0.8,1626,1300,1387,1732,958,1400.6,1094.8,1689.6
18/04/2014,0.2,1646,1310,1397,1743,958,1410.8,1098.8,1704.2
19/04/2014,0.0,1641,1313,1397,1757,964,1414.4,1103.6,1710.6
20/04/2014,0.0,1650,1314,1394,1761,978,1419.4,1112.4,1716.6
21/04/2014,0.6,1672,1325,1396,1779,994,1433.2,1126.4,1736.2
22/04/2014,0.0,1687,1335,1406,1792,1002,1444.4,1135.2,1750.0
23/04/2014,0.9,1682,1303,1375,1805,1009,1434.8,1126.6,1755.8
24/04/2014,0.0,1680,1222,1338,1814,1014,1413.6,1097.2,1760.4
25/04/2014,0.0,1690,1257,1355,1819,1021,1428.4,1115.4,1767.4
26/04/2014,2.3,1680,1253,1339,1820,966,1411.6,1080.8,1764.0
27/04/2014,9.3,1675,1231,1334,1832,944,1403.2,1058.8,1769.2
28/04/2014,0.0,1669,1238,1335,1843,973,1411.6,1079.0,1773.4
29/04/2014,2.1,1671,1227,1344,1856,989,1417.4,1084.2,1782.0
30/04/2014,0.4,1680,1113,1358,1862,995,1401.6,1042.2,1789.2
01/05/2014,0.0,1708,1141,1377,1866,1014,1421.2,1064.8,1802.8
02/05/2014,0.0,1717,1166,1394,1881,1022,1436.0,1079.6,1815.4
03/05/2014,0.0,1716,1181,1402,1891,1029,1443.8,1089.8,1821.0
04/05/2014,0.0,1714,1195,1409,1901,1035,1450.8,1099.0,1826.2
05/05/2014,0.0,1711,1205,1410,1907,1045,1455.6,1109.0,1828.6
06/05/2014,7.0,1721,1209,1396,1912,1043,1456.2,1109.4,1835.6
07/05/2014,4.4,1711,1195,1384,1916,1022,1445.6,1091.2,1834.0
08/05/2014,8.9,1674,1123,1336,1921,971,1405.0,1031.8,1822.2
09/05/2014,4.7,1633,1091,1319,1923,950,1383.2,1006.4,1807.0
10/05/2014,5.6,1587,1057,1317,1922,924,1361.4,977.2,1788.0
11/05/2014,13.2,1330,964,1266,1904,645,1221.8,772.6,1674.4
12/05/2014,11.8,1234,921,1287,1876,619,1187.4,739.8,1640.4
13/05/2014,0.3,1311,967,1306,1855,645,1216.8,773.8,1637.4
14/05/2014,0.1,1367,1009,1315,1823,663,1235.4,801.4,1640.6000000000001
15/05/2014,0.0,1393,1036,1328,1831,680,1253.6,822.4,1655.8
16/05/2014,0.0,1417,1053,1332,1825,699,1265.2,840.6,1661.8
17/05/2014,0.0,1438,1072,1346,1826,713,1279.0,856.6,1670.8
18/05/2014,0.0,1471,1098,1362,1836,730,1299.4,877.2,1690.0
19/05/2014,0.0,1508,1133,1390,1864,747,1328.4,901.4,1721.6
20/05/2014,0.0,1526,1150,1405,1887,766,1346.8,919.6,1742.6
21/05/2014,0.0,1554,1173,1422,1897,793,1367.8,945.0,1759.8
22/05/2014,3.6,1574,1180,1410,1903,804,1374.2,954.4,1771.4
23/05/2014,0.1,1596,1195,1415,1916,829,1390.2,975.4,1788.0
24/05/2014,0.0,1623,1220,1444,1928,855,1414.0,1001.0,1806.0
25/05/2014,0.0,1608,1225,1415,1934,817,1399.8,980.2,1803.6
26/05/2014,14.0,1513,1196,1334,1938,803,1356.8,960.2,1768.0
27/05/2014,2.9,1462,1141,1303,1945,781,1326.4,925.0,1751.8
28/05/2014,9.0,1408,1023,1299,1951,750,1286.2,859.2,1733.8
29/05/2014,0.4,1421,1019,1319,1957,744,1292.0,854.0,1742.6000000000001
30/05/2014,0.0,1453,1056,1336,1961,747,1310.6,870.6,1757.8
31/05/2014,0.0,1492,1097,1354,1965,752,1332.0,890.0,1775.8
01/06/2014,0.0,1524,1132,1378,1967,761,1352.4,909.4,1789.8
02/06/2014,0.0,1545,1161,1400,1971,779,1371.2,931.8,1800.6000000000001
03/06/2014,0.0,1563,1177,1408,1970,796,1382.8,948.4,1807.2
04/06/2014,3.8,1598,1173,1407,1981,813,1394.4,957.0,1827.8
05/06/2014,2.0,1624,1197,1435,1989,831,1415.2,977.4,1843.0
06/06/2014,0.0,1645,1218,1461,1996,856,1435.2,1000.8,1855.6
07/06/2014,0.0,1671,1235,1463,2006,885,1452.0,1025.0,1872.0
08/06/2014,3.7,1671,1241,1449,2011,873,1449.0,1020.2,1875.0
09/06/2014,11.7,1660,1236,1450,2022,867,1447.0,1014.6,1877.2
10/06/2014,1.5,1677,1243,1461,2034,923,1467.6,1051.0,1891.2
11/06/2014,1.8,1691,1260,1485,2041,951,1485.6,1074.6,1901.0
12/06/2014,0.0,1699,1269,1500,2046,979,1498.6,1095.0,1907.2
13/06/2014,0.0,1725,1283,1515,2056,1002,1516.2,1114.4,1923.6
14/06/2014,0.0,1746,1298,1543,2064,1019,1534.0,1130.6,1936.8
15/06/2014,0.0,1752,1307,1541,2072,1037,1541.8,1145.0,1944.0
16/06/2014,0.3,1767,1319,1550,2080,1061,1555.4,1164.2,1954.8
17/06/2014,0.1,1778,1333,1560,2088,1076,1567.0,1178.8,1964.0
18/06/2014,0.1,1780,1336,1552,2094,1089,1570.2,1187.8,1968.4
19/06/2014,0.7,1789,1343,1566,2103,1101,1580.4,1197.8,1977.4
20/06/2014,0.3,1805,1356,1587,2110,1107,1593.0,1206.6,1988.0
21/06/2014,0.0,1819,1368,1602,2119,1120,1605.6,1219.2,1999.0
22/06/2014,0.3,1826,1380,1617,2128,1129,1616.0,1229.4,2007.2
23/06/2014,0.0,1830,1359,1573,2137,1140,1607.8,1227.6,2014.2
24/06/2014,1.4,1840,1304,1506,2145,1154,1589.8,1214.0,2023.0
25/06/2014,0.0,1856,1328,1594,2151,1160,1617.8,1227.2,2033.0
26/06/2014,0.0,1857,1345,1634,2159,1151,1629.2,1228.6,2038.2
27/06/2014,3.2,1844,1346,1637,2164,1152,1628.6,1229.6,2036.0
28/06/2014,0.1,1834,1337,1600,2173,1089,1606.6,1188.2,2037.4
29/06/2014,16.8,1825,1302,1537,2184,1078,1585.2,1167.6,2040.4
30/06/2014,2.2,1831,1283,1552,2190,1100,1591.2,1173.2,2046.4
01/07/2014,0.0,1846,1295,1602,2198,1119,1612.0,1189.4,2057.2
02/07/2014,0.0,1856,1307,1644,2202,1133,1628.4,1202.6,2063.6
03/07/2014,0.0,1859,1321,1668,2205,1149,1640.4,1217.8,2066.6
04/07/2014,0.0,1871,1326,1674,2210,1166,1649.4,1230.0,2074.4
05/07/2014,1.1,1875,1335,1679,2217,1152,1651.6,1225.2,2080.2
06/07/2014,9.2,1862,1331,1683,2229,1085,1638.0,1183.4,2082.2
07/07/2014,0.0,1834,1300,1598,2236,1067,1607.0,1160.2,2075.2
08/07/2014,17.4,1748,1113,1425,2221,924,1486.2,999.6,2031.8
09/07/2014,21.1,1659,931,1354,2205,886,1407.0,904.0,1986.6000000000001
10/07/2014,7.6,1649,895,1345,2201,884,1394.8,888.4,1980.2
11/07/2014,3.8,1658,876,1339,2192,882,1389.4,878.4,1978.4
12/07/2014,0.0,1667,946,1362,2187,892,1410.8,913.6,1979.0
13/07/2014,0.0,1701,1010,1387,2193,909,1440.0,949.4,1996.2
14/07/2014,0.3,1724,1058,1411,2203,916,1462.4,972.8,2011.4
15/07/2014,2.1,1738,1090,1438,2209,926,1480.2,991.6,2020.6000000000001
16/07/2014,0.0,1757,1124,1473,2221,943,1503.6,1015.4,2035.4
17/07/2014,0.0,1774,1158,1513,2227,958,1526.0,1038.0,2045.8
18/07/2014,0.0,1799,1195,1560,2233,979,1553.2,1065.4,2059.4
19/07/2014,0.0,1820,1215,1582,2241,975,1566.6,1071.0,2072.6
20/07/2014,0.1,1829,1211,1547,2249,946,1556.4,1052.0,2081.0
